pitch_mean,mfcc8_mean,f1_mean,mfcc2_mean,hnr,flatness_mean,mfcc1_mean,pitch_std,mfcc_delta7_mean,contrast3_mean,mfcc_delta2_12_mean,mfcc12_mean,rms_mean,mfcc5_mean,mfcc10_mean,mfcc7_mean,contrast4_std,mfcc_delta2_6_mean,f2_mean,mfcc_delta4_mean,mfcc6_mean,mfcc_delta2_3_mean,mfcc_delta2_7_mean,mfcc_delta2_9_mean,zcr_mean,mfcc_delta2_13_mean,mfcc4_mean,shimmer,contrast1_mean,contrast6_std,contrast6_mean,jitter,mfcc_delta8_mean,rms_std,zcr_std,contrast2_mean,mfcc_delta9_mean,contrast3_std,contrast1_std,label,filename
197.7271893676484,4.4360647,732.9727013134285,114.90925,14.807369312139564,0.00019260302,-294.70712,124.1447362533409,-0.21371448,21.636333508325052,-0.019772168,-6.555092,0.14414272,16.805666,-1.554266,-19.798988,5.475310622960178,-0.07936855,2034.6190189579868,0.072605394,-24.198847,-0.07643681,-0.12820758,0.007240762,0.0232886337652439,0.013935057,34.905563,0.1098928139453071,33.039315396253805,5.320362845373933,18.508675472008505,0.0228100004786709,-0.06560085,0.10182456,0.0194636503171289,17.91224050886563,-0.030351622,7.295978119317366,5.258824675099776,angry,a11.wav
247.67673840882452,4.8782787,821.1739109814777,111.06688,13.31066509956391,0.0021378153,-280.25192,138.79870922193066,-0.0002772749,20.02182109915186,0.04045278,-3.8390977,0.13803238,0.076666385,1.5816154,-21.627928,5.303146465776867,-0.0057371296,1854.8729559007909,-0.013850717,-16.118132,-0.07391496,-0.009232411,-0.008618715,0.0383808400371287,0.032804474,23.4191,0.1138084280090273,31.490655846812384,4.522579602709349,18.282976973309765,0.0265262683809321,0.019515693,0.09264887,0.0415247506084688,16.87594425698142,0.022020685,6.7811611176158815,4.535024541796823,angry,a12.wav
206.1244571455612,7.581869,771.0658886111867,134.25061,15.016605257380329,0.001430408,-216.51782,100.911958097291,0.031192092,21.50271061814948,0.16576679,-8.020281,0.18656324,-4.178548,-5.185902,-25.633677,5.572895312042702,0.5646428,1750.7957722163137,-0.12527794,-25.941147,0.22459593,0.14932701,0.16071092,0.0426057798672566,0.06595995,19.094807,0.1021527946848556,30.80488797871948,4.228594675734643,18.88404850096048,0.0240381857302464,0.14529608,0.11704169,0.0197985991738439,19.5096626809468,0.13025928,5.605259932660855,4.139666585322992,angry,a13.wav
215.63166383763277,4.4387197,809.8430954445893,116.7475,13.999326945611331,0.0051107253,-231.30475,113.8561766716892,0.08282193,22.405742202465397,0.14079157,-2.1294448,0.16732857,3.496933,-5.0576167,-26.574846,4.308539345703628,0.058585513,1921.507514746892,0.001972309,-28.723923,0.29473832,0.11008432,0.067199565,0.0708715466485507,-0.021725433,28.671694,0.1154134876341662,30.30516661137513,4.636312823497285,19.34001633447679,0.0219376262743234,0.012748587,0.10802163,0.0776210853826134,18.21399033682452,0.09224463,5.543843165156264,4.415207263663306,angry,a14.wav
198.933424260678,-1.8296888,661.8570545900092,120.24613,16.23125759692576,0.0016429528,-221.34927,100.23040003947185,0.049114496,24.412960653595874,0.06514488,-6.2668114,0.19257982,11.496677,-9.925784,-25.871254,4.559339780017713,0.59948456,1919.2537143086863,0.027091151,-34.51778,0.69541085,0.21951814,0.2623943,0.0567813162076271,-0.0774608,31.487232,0.1039669388715146,31.07852331754893,4.3705611179661705,20.2008445893424,0.0222219932847747,0.041607648,0.1200051,0.0426122563515669,21.844768607519505,-0.17343143,5.495044589634244,4.622189011638791,angry,a15.wav
257.2950958182652,3.018359,736.5668577741094,113.4662,16.450465659679583,0.0005176263,-306.1262,142.05558533925293,-0.008295045,21.82945380873394,-0.0034601775,-5.3759713,0.15688285,7.3358045,-2.7404299,-14.552415,6.59311234815826,0.05642529,1873.6578704904389,-0.035262227,-17.374622,-0.156476,0.039160203,0.020195365,0.0224039119525547,-0.0032709101,42.17278,0.1003058449010702,32.909823907598295,4.734137655833466,18.40973488204905,0.0267662214523883,-0.018080732,0.08880808,0.0182234652488988,17.891154978436692,-0.0003451605,6.244035722984523,4.107620561814588,disgust,d01.wav
247.79589916893303,6.823165,714.5151411828045,143.40782,14.368200109429177,0.00017172616,-274.0599,144.0128065820313,0.023003548,20.57973808090099,0.028513346,-7.7639217,0.19099438,11.104727,4.5425625,-10.921212,4.796827685703939,0.082290165,1847.3802635890856,-0.07799602,-19.776522,-0.19133598,0.048613675,0.028924063,0.0236875952743902,0.0045856866,27.09957,0.0984784991759184,32.143684803238735,4.750943108507001,19.54082021101358,0.0230812610513198,0.005316803,0.09473023,0.0215788431533376,17.49539274000185,0.025766466,6.654166835946799,3.691887519839964,disgust,d02.wav
240.66326082785787,6.520882,816.9637863069288,112.474464,15.7496348954592,0.00015773592,-352.20203,135.9448173861418,-0.029285448,19.78720480491781,0.0067381407,-2.6436641,0.119053386,12.376177,1.8690192,-1.4823694,5.006653678742,0.13173346,2062.625180455162,-0.08388018,-18.91616,-0.26601887,0.11084963,0.063923396,0.019630225929054,-0.0032141563,32.316353,0.1085759992561458,32.091140115510846,5.077744556576813,16.910766393467394,0.0202692864559152,-0.021192128,0.08142649,0.0229242126133276,17.177025298724008,0.006594555,6.737882069001723,4.242475364725894,disgust,d03.wav
227.37728005770384,10.226073,789.2769294956785,104.54271,15.239768663276728,0.00029385035,-293.99106,135.69905959969216,-0.081684485,22.199487467820923,-5.1860394e-07,-3.9201188,0.17573884,13.511988,-5.412728,-16.152384,5.321800728970334,0.042773016,2044.5302272878305,0.019520277,-17.912449,-0.1685515,0.022601677,0.018425466,0.015126026459854,-0.009939479,48.56471,0.094250281387872,32.42369720397619,4.3353055019756725,18.32845899434124,0.0286104808471541,0.014306461,0.09609527,0.0143903166753978,17.146338368379215,0.038263448,7.3262093280200515,3.886593245300381,disgust,d04.wav
247.02269865730747,3.5255136,721.1437820193185,129.59206,15.903953571663443,0.00039858778,-303.74496,142.58957738594086,-0.3146473,18.974618609431012,-0.07177383,-4.9239273,0.15206903,-0.030918082,-1.0001404,-9.416571,6.733058398847121,0.16848452,1694.1525394006571,0.28648162,-14.53067,0.40498477,0.2152377,-0.032601625,0.022863643685567,-0.13178945,16.703512,0.089989727614726,32.14680998591863,5.056349452921506,18.844925283806337,0.0222498907898574,-0.042707648,0.10072829,0.0224507592363266,17.065166671645574,-0.0030024452,6.772472360476306,3.921242828720248,disgust,d05.wav
223.12467825688435,14.32251,802.4520707989087,118.12344,14.729614874576743,0.00035547174,-337.00143,132.7425193080634,-0.11218818,20.514671726983387,0.030214628,-3.7976003,0.12906402,6.384404,-4.034178,-12.271273,6.108493928121092,0.049218554,1970.838061424804,-0.10651668,-20.559288,-0.26093647,0.033727262,0.055431888,0.0151508037860576,-0.0071557485,38.6972,0.0945714611881319,33.095563222443175,4.147434216380851,19.376001883642687,0.026917133838015,-0.123937406,0.06813988,0.0173720920024402,15.880851942376012,-0.06329718,6.1602126308945415,4.853830525910405,disgust,d06.wav
277.5822522850561,7.104045,852.9957575963545,95.45921,16.2577387101584,0.00015784713,-322.08923,154.55015561571608,-0.014816371,19.220705487697906,0.016805295,-0.8904657,0.15935166,9.59164,-1.7878982,-10.8978,4.610222658170974,0.08645921,2046.763963204948,-0.02276816,-1.8952597,-0.2293572,0.05332539,0.022819204,0.0150275735294117,0.019376751,29.81559,0.1116651234413238,33.4851774349663,4.715959398662305,18.681646998788963,0.0167024207289116,-0.016574094,0.11581234,0.0171814895109038,16.783063528306865,-0.008047267,6.359597994432759,4.546066789087513,disgust,d07.wav
193.82037421897223,6.850644,759.0017006207877,130.8514,16.20894329358143,8.4876985e-05,-336.63693,109.60787102416816,0.028215373,20.1689204979818,0.007437053,-7.934652,0.11968331,10.642562,-0.29710454,-8.429639,5.040674758577596,0.018047402,1964.418406782445,-0.009463435,-19.026722,-0.15044159,0.020866891,0.04203124,0.0205396569293478,-0.00027091132,31.124632,0.0875887189812819,32.437408361581895,5.03301468841873,18.76681202282298,0.0193049904450879,-0.019178245,0.06508676,0.0199746230846875,16.488449939357682,-0.04340098,6.401571356143623,3.599314912118008,disgust,d08.wav
231.7150267033707,6.973528,764.2373342031808,113.07723,17.363294505451364,0.00045654888,-307.98074,141.36373343274,-0.04411109,21.2096602514576,0.002713018,-6.033326,0.120542444,13.744503,1.3233085,-14.415371,4.779119802427415,0.052255765,1981.9919770661852,0.014501114,-19.736061,-0.093629055,0.056948263,0.03453636,0.0241427951388888,-0.005370266,34.21902,0.0933567967097356,32.95098278421353,5.135090058513524,19.23595550636846,0.0201072410949564,-0.039123848,0.07217889,0.0206690331856497,18.122855971609518,-0.03336521,6.306193283896945,4.042945654275913,disgust,d09.wav
228.3196679478383,6.0266623,740.9966748810709,122.13295,17.563325402874675,0.00015477772,-309.1996,132.59783452645308,-0.016415434,22.70345895920432,0.011905746,-2.1661913,0.15607339,11.960139,-1.460264,-13.500338,5.544402352077204,0.03594857,1828.201617360372,0.045167822,-21.491905,-0.1335954,0.040319357,0.049384,0.0233205875880281,-0.002385356,29.97593,0.0877300093205124,33.42913449272826,4.691527603847993,19.66923156219857,0.0189175987719838,-0.0409573,0.09279856,0.0209840095560341,17.95113197377191,-0.057204958,6.900732978686946,3.797392038811823,disgust,d10.wav
220.3103831686035,7.934106,679.4693238152934,123.29472,15.3192277451844,0.00015205202,-333.1024,138.9075034688412,-0.0043852883,20.49896347577956,0.0082166875,-3.4663615,0.11267537,13.533957,1.2194875,-15.517214,5.227177026367094,0.07503421,1938.5380244445985,-0.008982794,-18.993511,-0.24012597,0.04947116,0.04242135,0.0178440638950892,0.0047687376,38.41587,0.1182200352690814,32.34003922927749,4.646407719794283,18.64183816648403,0.0245353239638092,-0.028306356,0.0594938,0.0186615228306674,16.9404544198154,-0.01389621,6.558952880272378,3.950402468954434,disgust,d11.wav
273.8822711193798,3.1497302,825.8803229942612,111.80414,13.83457228531796,0.00044705367,-330.11725,145.7812825059668,0.033516917,19.263828098001152,-0.005651928,-1.6316104,0.11239035,6.3585305,0.6613003,-18.363451,5.071657427337935,0.069925845,1852.0324950936467,-0.016565569,-13.815082,-0.15478344,0.07279561,0.044197403,0.0193249932650862,-0.0017197204,24.793556,0.1179603022716393,32.439604852341446,4.797984572986706,18.207359112182345,0.0256021610707785,0.00077005604,0.08060907,0.0195113667125419,15.993573903237811,0.008818836,6.010422343803851,4.23530277618951,disgust,d12.wav
232.3825543119695,5.7942514,705.0392363068438,125.99594,15.964384678089791,0.00038254692,-305.14926,137.12310523665113,-0.026834887,20.376716022188997,-0.005391746,-3.8815587,0.13259955,6.630751,-1.164493,-13.84862,5.39646033261559,0.058192346,1717.7744257731083,-0.0069886674,-19.004377,-0.12808427,0.061951406,0.024477694,0.0244857874293785,-0.0033849427,27.162899,0.1123331347075054,32.982676918383795,4.783428943798571,19.5055019031068,0.0196840443191402,-0.025932522,0.077185065,0.023320141111554,17.96303631343347,-0.0050422326,6.115255423415585,4.181882145566821,disgust,d13.wav
210.60364607022143,3.2431045,726.51227430641,122.11788,16.010627916137263,0.0003111736,-298.4602,108.2207011849131,0.0029563261,22.775417996290592,0.002417725,-1.4298186,0.1384992,9.636718,-1.4862722,-15.121741,5.594918304168954,0.05357313,1872.0779683597284,-0.002284725,-13.01526,-0.11523602,0.03775955,0.007982749,0.0225651773174157,0.0014513169,25.33009,0.0930303559125621,33.18395342587977,4.74102900707726,19.22188931636885,0.0218401609900221,0.0061542694,0.075442255,0.0191168864713458,17.852277629865362,0.0039432077,6.92666277487052,4.330767336480733,disgust,d14.wav
199.1551305462401,4.571318,673.0183498218811,118.92909,17.047963227337497,0.00038349425,-289.76306,121.38813170333766,-0.01868216,23.22722175710041,-0.012078928,-3.0492265,0.14901493,12.27123,-2.2022078,-18.843893,5.467662856626025,0.04049311,1889.8600897956808,-0.047986243,-19.990894,-0.039608665,0.02924885,0.018273897,0.0268092105263157,-0.019583933,35.168354,0.0859338868226426,31.900503421597914,4.403147548089372,20.479326254017447,0.0176257876981347,-0.012782186,0.07737316,0.0192608979177316,19.629696212498303,-0.00919087,6.883283926208407,3.983490623678337,disgust,d15.wav
221.88478552363455,1.8669,767.0212137526498,111.137276,19.46932453951965,0.0011674771,-240.11998,60.280286403237575,-0.24951856,28.397530375759565,0.2644841,-11.770557,0.2230883,-2.982559,-12.565864,-24.825937,8.312109481244999,0.5774166,1873.094353889082,-0.9976591,-27.494566,0.123584576,0.527851,0.43293336,0.0392971286525974,0.040060658,27.622976,0.0900290539606075,32.32081237278419,4.382783562794461,21.36011958247688,0.0187656977596163,0.2765713,0.11572067,0.0161936176783863,21.043018514493447,0.09294419,8.410102936763945,4.595817998357962,fearful,f01.wav
292.21950827332665,3.1150303,685.3818031248417,98.22715,19.86365488859277,0.00051645585,-300.25046,119.0182478868653,-0.04204553,24.325542945705283,0.032352418,-8.731918,0.1707579,8.170052,-2.6480312,-22.632835,6.178583392472668,0.03802533,1817.1500185025704,0.007939874,-14.734297,-0.10915677,0.06009756,0.057597574,0.0291909271816037,0.022970488,17.589865,0.0862864558701101,33.42008416685302,6.147009329147416,20.980532321862174,0.0146858900123267,-0.05421705,0.11250542,0.0254780854807637,19.07621853104501,-0.034678467,8.270605154062507,3.760091510728399,fearful,f02.wav
297.7820851765296,9.314397,896.3027263101975,83.39666,21.644956086347463,0.0005217306,-353.08664,109.1091984540592,-0.06788763,22.360971659633943,-0.015375725,-5.4161096,0.13266912,7.7072315,-0.92781496,-10.850677,7.1513100761193344,0.06726266,2058.36634121478,0.06168495,-11.972282,-0.13585912,0.07372093,0.061222218,0.0235269036091549,0.00021832426,21.967651,0.0770129798340684,33.79395505185374,6.748901729781034,19.7974603007719,0.009757138449971,-0.0045608734,0.10473553,0.0250597267015492,19.830413948480828,0.019251002,9.874379875353124,5.241307046772637,fearful,f03.wav
235.905479786357,1.1954867,800.9529043178433,104.007835,19.84835258796511,0.0016214923,-233.17279,22.37819403708544,-0.011421123,27.45687191303028,0.23060663,-22.523212,0.21169601,-4.0048037,0.4501784,-34.87914,6.562644560546409,0.48102006,1827.1824847461116,0.6171926,-18.620338,-0.5679502,-0.12080335,0.23501079,0.0441781850961538,0.20675914,12.816749,0.0914014875017273,33.17711422965147,4.623767995653495,23.717250263175885,0.0170869246159527,0.28898904,0.10200959,0.0216517375779925,22.199823896606183,-0.17373097,6.073483746682968,4.165462066930384,fearful,f04.wav
238.1466592712303,2.5027392,729.7897127762814,107.09576,21.21819850153245,0.0009143773,-228.8036,10.020790651047072,-0.020509396,28.22686981654164,0.1269262,-12.462055,0.22502075,-4.5850596,-6.9409337,-32.478905,6.306800098637277,0.16467622,1810.1815003487727,0.35915384,-23.53192,-0.19571961,0.027405519,0.17804609,0.0401767828525641,0.42419174,18.559713,0.0739162219160754,32.87267086336957,4.781225641853181,22.50659248020661,0.0151368218011426,0.20094158,0.09473954,0.0165332794866469,23.174495773383708,0.14223859,6.263146464938307,4.490605679167011,fearful,f05.wav
275.5524521634824,9.189392,970.3945181277688,80.9527,17.857145039227174,0.00094914465,-305.0246,133.19442702481237,0.17867282,20.47001575940176,-0.030620933,-2.2542722,0.11828934,5.428133,0.9653365,-19.730167,6.218434176509609,-0.007692265,2042.7802364782292,-0.08808197,-8.893735,0.012759246,-0.030172018,0.056648795,0.0206356956845238,-0.024433868,16.78115,0.0930669219180762,33.68315505934544,5.677124736418224,19.31171696634963,0.0218157746136857,0.06053273,0.088332936,0.0192329691224651,18.173136468547785,0.040541045,8.353428133848015,5.248917954105738,fearful,f06.wav
259.43236659796247,9.061254,776.1673428663463,91.39284,18.12364509862226,0.0007510428,-310.53238,119.35666439227764,-0.038585175,21.074450866477704,-0.016337607,-4.608217,0.14140332,6.1948204,0.98719823,-19.75484,5.959282375292167,0.060511027,1949.643330686264,-0.011526112,-15.843595,-0.058079276,0.04897951,0.018681716,0.0221887099004424,-0.03364779,25.799158,0.0797332276257541,33.93648486759654,5.342929488633686,19.779634706679428,0.0207458143872587,-0.025397575,0.10017821,0.019164615956316,17.215299289069716,-0.027909217,7.444543940350885,5.459049979786753,fearful,f07.wav
249.23460874515004,7.574473,841.9769358130889,84.79916,16.171572492748258,0.0013446567,-284.04962,100.76514804414988,-0.014988301,23.03821030954539,0.0338332,-6.806594,0.14574106,3.2479208,-2.0837862,-24.444784,5.4987569958933165,0.05491416,2054.467901845237,0.0012366632,-7.6891046,-0.063512616,0.06047169,-0.01264495,0.0273917776639344,-0.012188241,26.767708,0.1113270466326201,32.301994680047585,5.082213515444393,19.420776987088576,0.0243533317853808,0.030131692,0.09025029,0.0250695971619091,18.24914318577741,0.04986213,7.944878846544797,4.258020302596993,fearful,f08.wav
237.67056191868684,2.8275847,802.8165728532454,96.342445,18.05318205144164,0.000773306,-279.5005,93.08027911084729,-0.0014930894,22.636359072027364,0.010532986,-6.3605905,0.16743977,7.4546404,-0.17639776,-23.851303,5.492235684862265,0.00070137536,1891.2153337481575,0.0375369,-9.28087,-0.076221004,0.017379453,0.003231311,0.0228999803046218,0.02269496,18.291851,0.0821378135815674,32.85763753842905,5.646443305222572,20.798394906709564,0.0244622990870837,0.0017171202,0.11990117,0.0205529366828491,19.029492167709385,0.01730274,6.962615272786972,4.180902521791782,fearful,f09.wav
207.13517115187597,-1.9613341,642.7075896606522,123.533554,22.264379422795077,0.00015378727,-213.93114,9.342253979395576,-0.13261732,32.59631487955952,0.11028003,-8.671858,0.32794264,7.008478,-7.646678,-26.39726,6.488928733092011,0.5934283,1779.3585044405188,0.5021942,-35.8611,0.13441655,0.2693067,0.74398553,0.0437180091594827,0.023835696,23.951822,0.0729177760131334,31.94744028626611,5.776562321904481,23.130821218887696,0.0093747141312406,0.92178804,0.10598964,0.0132740846435751,25.405563173642754,0.31287104,7.389713941765294,5.050354257188769,fearful,f10.wav
243.31783152787764,8.478911,926.098447367307,100.69786,16.293922128670573,0.0011410363,-300.593,115.58839467887027,-0.054505214,21.170371346769983,0.0091874255,-5.639424,0.123274855,7.892344,4.0765038,-20.715296,6.221750001533975,0.026860867,1994.283159297305,0.024902426,-13.177685,-0.11923864,0.02649083,0.055186864,0.0258825231481481,-0.011654566,20.445911,0.0932429486126835,33.42337816394296,5.6219223716050255,19.660854947134432,0.0261504778760476,0.0065335804,0.08004398,0.0251713774734761,18.17057619421709,0.0022059828,6.410950232425888,4.714474354441156,fearful,f11.wav
218.05060594306693,5.2754965,767.4971973885689,115.724396,15.393262477285004,0.0010719287,-267.4975,117.20599594386547,0.016469412,21.981270845169284,-0.053632546,-2.9497573,0.14819467,15.658424,-1.8789985,-23.754776,5.270094372627711,0.06663169,1867.868162207988,-0.103647605,-19.595627,0.047655348,0.09099022,-0.041235395,0.0283274406934306,-0.036356855,30.76889,0.1016310502401409,32.4976365716633,4.796947370062127,19.76154523526287,0.0233642461216047,-0.083195634,0.07471363,0.0199852940693888,18.715062358872924,-0.04065696,6.251287736680777,4.112460747261394,fearful,f12.wav
196.6582975609633,8.310807,801.2881681515327,129.34634,16.473480803704128,0.0015533608,-209.98358,74.98116410458742,-0.063322246,23.842414944157657,0.20147768,-4.205561,0.22092198,5.186289,-3.9680743,-27.777956,7.057103129574357,0.8580243,1952.0380122610363,-0.24414085,-29.525259,1.4602753,0.4046264,0.25097215,0.039638671875,-0.10017415,23.970312,0.1115700588764304,30.651133461531156,5.408762436783607,19.61351295734553,0.0273077210592864,0.5944244,0.11696287,0.0174743819055134,20.21141433993907,-0.41754523,6.226925190937752,4.981928916591441,fearful,f13.wav
210.21099593296145,7.888701,800.7306774305315,104.365166,19.385821499288035,0.00077592133,-251.81627,84.76964782624206,0.057196416,23.91063618042842,-0.011920181,-4.660952,0.19368726,7.993466,-4.9284,-19.116053,5.38061146229408,0.31607422,1954.7098104948705,0.054716684,-21.242714,0.7702482,0.1395471,0.23613337,0.03540625,0.05339047,21.232086,0.0758671971314228,33.40793433452218,5.539019447193418,21.18888699487777,0.0133842906748491,0.043367874,0.1256951,0.0237843488762009,22.630103286366104,0.0017933045,7.206653882955778,5.141218835502054,fearful,f14.wav
196.6942974179209,5.605178,716.6258716991963,122.203316,18.016533572699228,0.0009539231,-242.98163,58.20187129475359,-0.10248378,24.844767628963798,0.051809985,-7.143843,0.21104653,10.853563,-7.7396193,-28.02027,5.619859818105614,0.2410224,1804.4184212234036,-0.4675232,-26.60417,0.26694188,0.039067287,0.225836,0.0382782907196969,-0.023016019,22.13868,0.1059551130102432,32.244983484700846,4.880502604484902,21.42104590794894,0.0182764763837522,0.0824349,0.10356884,0.0260274738066521,22.23909579525721,0.14302318,6.247461609464672,4.217821240597979,fearful,f15.wav
272.32802165035764,1.7852026,777.5468941140929,110.72589,17.619769106187057,0.0008280734,-263.2369,114.3888068635662,-0.13283446,25.66401124588556,0.117230535,-2.132765,0.17969233,16.970753,-10.041936,-24.962856,6.158165716196969,0.2588354,1812.8949610185057,0.13046925,-30.66979,0.1577587,0.16901147,0.16014697,0.0316778273809523,-0.017593732,27.969833,0.0939324863513407,32.4400463905857,6.08473216623922,20.764355357305327,0.0166905835620534,-0.041129258,0.09822899,0.0198184674949376,19.030734456033844,-0.006917454,8.869188817436028,4.330641893887873,happy,h01.wav
