mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc_delta1_mean,mfcc_delta2_mean,mfcc_delta3_mean,mfcc_delta4_mean,mfcc_delta5_mean,mfcc_delta6_mean,mfcc_delta7_mean,mfcc_delta8_mean,mfcc_delta9_mean,mfcc_delta10_mean,mfcc_delta11_mean,mfcc_delta12_mean,mfcc_delta13_mean,mfcc_delta2_1_mean,mfcc_delta2_2_mean,mfcc_delta2_3_mean,mfcc_delta2_4_mean,mfcc_delta2_5_mean,mfcc_delta2_6_mean,mfcc_delta2_7_mean,mfcc_delta2_8_mean,mfcc_delta2_9_mean,mfcc_delta2_10_mean,mfcc_delta2_11_mean,mfcc_delta2_12_mean,mfcc_delta2_13_mean,pitch_mean,pitch_std,pitch_range,rms_mean,rms_std,rms_range,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,contrast7_mean,contrast1_std,contrast2_std,contrast3_std,contrast4_std,contrast5_std,contrast6_std,contrast7_std,f1_mean,f2_mean,f3_mean,jitter,shimmer,hnr,filename,label
-294.70712,114.90925,10.268238,34.905563,16.805666,-24.198847,-19.798988,4.4360647,-12.625117,-1.554266,-2.6504867,-6.555092,6.106553,0.7162389,0.6851316,0.10684907,0.072605394,0.09774671,-0.1018519,-0.21371448,-0.06560085,-0.030351622,-0.06068489,-0.09462057,-0.20751187,-0.111256875,1.5722952,0.95025,-0.07643681,-0.027344959,0.008654013,-0.07936855,-0.12820758,-0.020100186,0.007240762,0.018816829,0.039924737,-0.019772168,0.013935057,197.7271893676484,124.1447362533409,439.74245508346036,0.14414272,0.10182456,0.3740407,0.023288633765243903,0.019463650317128982,618.9684423019968,321.911128716339,967.7695263406129,357.6784534798475,1253.4298780487804,992.1343081281506,0.00019260302,0.0004439946,33.039315396253805,17.91224050886563,21.636333508325055,19.40510363036818,22.760185815615742,18.508675472008502,46.64404455082721,5.258824675099776,7.424265362754275,7.295978119317366,5.475310622960178,6.281824395115751,5.320362845373933,10.882750225148564,732.9727013134285,2034.6190189579868,2996.4530749173987,0.022810000478670916,0.10989281394530712,14.807369312139565,a11.wav,angry
-280.25192,111.06688,9.592015,23.4191,0.076666385,-16.118132,-21.627928,4.8782787,-17.785597,1.5816154,-0.8866986,-3.8390977,3.8930213,-0.024404714,-0.06879975,-0.04539181,-0.013850717,-0.008482983,0.016709756,-0.0002772749,0.019515693,0.022020685,-0.0154736,-0.01934407,-0.041454326,-0.031782806,0.95392036,0.46940333,-0.07391496,-0.023574008,-0.019992385,-0.0057371296,-0.009232411,-0.007122827,-0.008618715,0.011109279,0.042961583,0.04045278,0.032804474,247.67673840882455,138.79870922193066,426.84768522135107,0.13803238,0.09264887,0.35362744,0.038380840037128716,0.04152475060846886,993.6706521947265,924.2702976368323,1112.7334775353074,575.3627781167457,1851.0983910891089,1751.280603874668,0.0021378153,0.0062057227,31.490655846812384,16.87594425698142,20.02182109915186,18.368953265338543,20.392269908881108,18.282976973309765,47.13160186189578,4.5350245417968225,6.633574167972274,6.7811611176158815,5.303146465776867,6.622077680521865,4.522579602709349,10.809337633452625,821.1739109814777,1854.8729559007907,2917.4005985430917,0.026526268380932173,0.1138084280090273,13.31066509956391,a12.wav,angry
-216.51782,134.25061,2.449395,19.094807,-4.178548,-25.941147,-25.633677,7.581869,-24.339079,-5.185902,-2.6395023,-8.020281,-3.7834575,-0.6151245,-0.19300254,0.15434964,-0.12527794,-0.080960095,-0.03957286,0.031192092,0.14529608,0.13025928,0.12737009,0.2124329,0.1263258,-0.00066090265,-1.4601535,-0.4720442,0.22459593,0.089209676,0.52299184,0.5646428,0.14932701,-0.04283873,0.16071092,0.09133707,0.04047992,0.16576679,0.06595995,206.1244571455612,100.91195809729099,426.8495234695746,0.18656324,0.11704169,0.45703894,0.04260577986725664,0.019798599173843905,1078.259884350684,820.4160592372751,1094.4031208625574,555.329367712245,1986.587389380531,1603.766280368755,0.001430408,0.0031672188,30.80488797871948,19.509662680946796,21.50271061814948,20.58179528734609,23.44239350308176,18.884048500960482,47.82303644298664,4.139666585322992,6.163607345738559,5.605259932660855,5.572895312042702,6.266527482624486,4.228594675734643,9.572111404974352,771.0658886111867,1750.7957722163135,2866.7510037516136,0.024038185730246485,0.10215279468485564,15.016605257380327,a13.wav,angry
-231.30475,116.7475,-8.168934,28.671694,3.496933,-28.723923,-26.574846,4.4387197,-23.948526,-5.0576167,-9.028108,-2.1294448,-0.26351044,-0.21789965,-0.29588085,0.08191476,0.001972309,0.028502574,0.18030703,0.08282193,0.012748587,0.09224463,0.07018236,-0.027734065,0.0064183213,0.092136316,-0.67458534,-0.2704544,0.29473832,0.03970821,-0.062863305,0.058585513,0.11008432,0.10323852,0.067199565,0.043269992,0.039540138,0.14079157,-0.021725433,215.63166383763274,113.8561766716892,444.669192616737,0.16732857,0.10802163,0.3988998,0.07087154664855072,0.07762108538261345,1188.2544216142035,900.2021296454212,1178.7199618510542,485.21539448011686,2300.215126811594,1533.9185306434588,0.0051107253,0.014350404,30.30516661137513,18.21399033682452,22.405742202465394,18.994699835455098,21.573399325922033,19.34001633447679,47.842441632105796,4.415207263663306,6.29086220840726,5.543843165156264,4.308539345703628,4.785706725336246,4.636312823497285,8.555735327454206,809.8430954445893,1921.5075147468917,2805.5255933312565,0.021937626274323434,0.11541348763416624,13.999326945611333,a14.wav,angry
-221.34927,120.24613,1.7099057,31.487232,11.496677,-34.51778,-25.871254,-1.8296888,-27.506666,-9.925784,-9.138168,-6.2668114,0.7211746,-1.2913702,0.81633353,0.21451975,0.027091151,0.43995622,-0.29585996,0.049114496,0.041607648,-0.17343143,-0.21202324,0.14119928,-0.08066448,-0.1536115,-0.96590245,-0.21157259,0.69541085,0.04673929,0.02958917,0.59948456,0.21951814,-0.058415145,0.2623943,-0.04966942,0.04423047,0.06514488,-0.0774608,198.93342426067798,100.23040003947183,438.6051142991434,0.19257982,0.1200051,0.6014621,0.056781316207627115,0.042612256351566964,976.4801033372588,566.2250128502816,1106.8011904552675,489.69190930527327,2032.7065677966102,1288.8289260781435,0.0016429528,0.0053279293,31.078523317548935,21.844768607519505,24.412960653595874,20.124514518869383,24.36952557402619,20.2008445893424,47.658040741290606,4.622189011638791,7.003619777589781,5.495044589634244,4.559339780017713,4.247649894314452,4.3705611179661705,9.023246514570012,661.8570545900092,1919.2537143086863,2832.8578646141286,0.0222219932847747,0.10396693887151466,16.23125759692576,a15.wav,angry
-306.1262,113.4662,28.943836,42.17278,7.3358045,-17.374622,-14.552415,3.018359,-18.626322,-2.7404299,-1.7518682,-5.3759713,5.2633295,-0.11794387,-0.0474687,0.07911602,-0.035262227,0.015255723,-0.030434866,-0.008295045,-0.018080732,-0.0003451605,0.0027203804,0.01877522,0.009798405,0.014365126,0.8224758,0.2530265,-0.156476,-0.010306922,0.023276525,0.05642529,0.039160203,0.032648157,0.020195365,0.013583001,0.0033826202,-0.0034601775,-0.0032709101,257.29509581826517,142.05558533925293,394.44021731959026,0.15688285,0.08880808,0.36107266,0.022403911952554745,0.018223465248898823,713.5841382183623,782.246137586672,927.2615749752359,504.9249095783414,1181.3412408759125,1512.09012360858,0.0005176263,0.0015640848,32.909823907598295,17.891154978436692,21.82945380873394,19.943451000672006,21.422625383298342,18.40973488204905,47.261059854148684,4.107620561814588,7.198928017607653,6.244035722984523,6.59311234815826,5.146838773969976,4.734137655833466,8.852515262597914,736.5668577741094,1873.6578704904387,2909.391601415688,0.0267662214523883,0.10030584490107027,16.450465659679583,d01.wav,disgust
-274.0599,143.40782,1.6573751,27.09957,11.104727,-19.776522,-10.921212,6.823165,-17.905985,4.5425625,-2.062935,-7.7639217,8.946028,-0.17994994,-0.06143309,0.084377505,-0.07799602,0.011684349,-0.02788693,0.023003548,0.005316803,0.025766466,-0.0051145297,-0.0102573605,-0.024568623,0.0011399856,0.95202994,0.11554536,-0.19133598,0.0543026,0.070051655,0.082290165,0.048613675,0.05308065,0.028924063,0.030555064,0.028360533,0.028513346,0.0045856866,247.79589916893303,144.0128065820313,392.6671240172661,0.19099438,0.09473023,0.32326826,0.023687595274390245,0.02157884315333767,646.7073582604219,501.7959611878685,912.815961094721,469.65450685255774,1252.2865853658536,1312.793628424219,0.00017172616,0.00053385814,32.143684803238735,17.49539274000185,20.57973808090099,19.010341520111773,20.335556807044178,19.54082021101358,46.25574954773586,3.6918875198399643,6.530749006542724,6.654166835946799,4.796827685703939,5.517533466901306,4.750943108507001,8.765991767264564,714.5151411828045,1847.3802635890859,2834.332770424441,0.023081261051319888,0.0984784991759184,14.368200109429177,d02.wav,disgust
-352.20203,112.474464,17.426018,32.316353,12.376177,-18.91616,-1.4823694,6.520882,-14.603742,1.8690192,1.0828747,-2.6436641,4.8382187,-0.101244286,-0.092500836,0.14581403,-0.08388018,-0.053398333,-0.05936977,-0.029285448,-0.021192128,0.006594555,-0.01013328,0.011117971,0.013839752,0.030740857,1.2530495,0.4223398,-0.26601887,-0.028941419,0.06675652,0.13173346,0.11084963,0.0848586,0.063923396,0.047396332,0.03010648,0.0067381407,-0.0032141563,240.66326082785787,135.9448173861418,440.15022494099355,0.119053386,0.08142649,0.26802996,0.019630225929054054,0.022924212613327662,464.9919649460829,374.8047247360513,823.7182477626012,318.39316828283194,806.0599662162163,1000.0794729526239,0.00015773592,0.0005404946,32.091140115510846,17.177025298724008,19.787204804917806,17.75132739368063,18.896808543592215,16.910766393467394,45.217266653585085,4.242475364725894,6.3034964444244475,6.737882069001723,5.006653678742,6.090898545986579,5.077744556576813,10.329630362649581,816.9637863069288,2062.625180455162,3060.145907434047,0.020269286455915254,0.10857599925614582,15.7496348954592,d03.wav,disgust
-293.99106,104.54271,32.745823,48.56471,13.511988,-17.912449,-16.152384,10.226073,-18.530394,-5.412728,-1.7088555,-3.9201188,7.9697924,-0.24455762,-0.10786627,0.03520211,0.019520277,0.04704636,-0.066914216,-0.081684485,0.014306461,0.038263448,-0.02973611,-0.018738823,0.04099621,0.018700633,0.617336,0.21856901,-0.1685515,0.0008102403,0.012540779,0.042773016,0.022601677,0.033956237,0.018425466,0.007881826,-0.0041176016,-5.1860394e-07,-0.009939479,227.37728005770384,135.69905959969216,436.3053366815357,0.17573884,0.09609527,0.4181949,0.015126026459854015,0.014390316675397813,688.6550171311535,582.1062675625702,1062.7578670215528,554.2874226471218,1349.110401459854,1608.3863693703952,0.00029385035,0.0007999504,32.42369720397619,17.146338368379215,22.199487467820923,19.17808096328531,21.35572238137398,18.32845899434124,48.31213572478338,3.8865932453003813,6.5018617751969074,7.3262093280200515,5.321800728970334,5.3843711615781915,4.3353055019756725,8.729957280131817,789.2769294956785,2044.5302272878305,3034.1101352732144,0.02861048084715414,0.094250281387872,15.239768663276728,d04.wav,disgust
-303.74496,129.59206,20.661758,16.703512,-0.030918082,-14.53067,-9.416571,3.5255136,-14.696806,-1.0001404,3.7117212,-4.9239273,5.4484572,0.56423086,-0.22389367,-0.4488476,0.28648162,-0.017627114,-0.23646276,-0.3146473,-0.042707648,-0.0030024452,-0.22948101,0.0006054738,0.04458018,0.17712316,-0.18067613,0.41402015,0.40498477,-0.0991033,0.14257924,0.16848452,0.2152377,-0.053978655,-0.032601625,0.15889922,-0.12092737,-0.07177383,-0.13178945,247.02269865730747,142.58957738594086,397.3164950893124,0.15206903,0.10072829,0.3377488,0.02286364368556701,0.022450759236326622,635.0405083751833,668.5219072386831,841.7748790786607,447.67791492866894,1089.4007731958764,1304.0181459180017,0.00039858778,0.0015786864,32.14680998591863,17.065166671645574,18.974618609431015,20.229242750770567,21.725537970646887,18.844925283806337,46.810016376306905,3.9212428287202474,7.062382392488349,6.772472360476306,6.733058398847121,6.709548991300811,5.056349452921506,8.760245620154102,721.1437820193185,1694.1525394006571,2877.3261580021745,0.022249890789857486,0.089989727614726,15.903953571663445,d05.wav,disgust
-337.00143,118.12344,30.396711,38.6972,6.384404,-20.559288,-12.271273,14.32251,-15.826758,-4.034178,0.9988276,-3.7976003,6.71285,0.08383091,0.14288902,0.1857505,-0.10651668,-0.09709854,-0.1823864,-0.11218818,-0.123937406,-0.06329718,-0.059382834,-0.010031659,0.0023392027,0.03088704,1.3641974,0.28010163,-0.26093647,-0.037064735,-0.006538703,0.049218554,0.033727262,0.05063211,0.055431888,0.06755655,0.052726153,0.030214628,-0.0071557485,223.12467825688435,132.7425193080634,389.54282952642734,0.12906402,0.06813988,0.2572808,0.015150803786057692,0.01737209200244028,742.2820138710057,809.3922241535216,987.701071797841,621.7536812843027,1457.03125,1693.771662750874,0.00035547174,0.0010566461,33.095563222443175,15.880851942376012,20.514671726983387,20.2359944075995,20.86010361163062,19.376001883642687,46.44708453285701,4.853830525910405,6.16215404959024,6.1602126308945415,6.108493928121092,6.506789031925623,4.147434216380851,10.448441372394592,802.4520707989087,1970.838061424804,3038.1881593223093,0.026917133838015056,0.09457146118813195,14.729614874576743,d06.wav,disgust
-322.08923,95.45921,28.168423,29.81559,9.59164,-1.8952597,-10.8978,7.104045,-11.054994,-1.7878982,-0.48531953,-0.8904657,4.917144,-0.2133027,-0.124969125,0.064640224,-0.02276816,-0.0067874724,0.010586849,-0.014816371,-0.016574094,-0.008047267,-0.0005352076,-0.010374627,-0.009744156,-0.014168636,1.0647947,0.45844156,-0.2293572,-0.013053035,0.013709992,0.08645921,0.05332539,0.04915935,0.022819204,0.021265168,0.009869297,0.016805295,0.019376751,277.5822522850561,154.55015561571608,445.4233934762662,0.15935166,0.11581234,0.39473465,0.015027573529411765,0.017181489510903803,752.5065898839795,860.6307034217474,1034.156792627409,630.2973580023192,1378.4007352941176,1822.7892560309963,0.00015784713,0.00031610005,33.4851774349663,16.783063528306865,19.220705487697906,17.381090046951186,19.921624642333995,18.681646998788963,47.717613400982216,4.546066789087513,7.363006805458019,6.359597994432759,4.610222658170974,6.058424000555579,4.715959398662305,10.989771467138844,852.9957575963545,2046.7639632049481,3086.982833390769,0.016702420728911652,0.11166512344132386,16.2577387101584,d07.wav,disgust
-336.63693,130.8514,16.502205,31.124632,10.642562,-19.026722,-8.429639,6.850644,-11.682923,-0.29710454,-0.4414411,-7.934652,7.602866,-0.16850573,-0.12094275,0.07433651,-0.009463435,0.051764086,0.035787277,0.028215373,-0.019178245,-0.04340098,-0.06284987,-0.03945949,-0.012859227,0.02661499,0.70031077,0.22187841,-0.15044159,-0.03716725,-0.015740443,0.018047402,0.020866891,0.035325855,0.04203124,0.03483722,0.02115345,0.007437053,-0.00027091132,193.82037421897226,109.60787102416816,412.9892869990834,0.11968331,0.06508676,0.24392395,0.020539656929347828,0.019974623084687535,481.69517183222194,308.11488154449717,798.2597739464746,303.1763872653169,798.0072463768116,856.686108925035,8.4876985e-05,0.00027020485,32.437408361581895,16.488449939357682,20.1689204979818,19.462899984735277,21.18078819215298,18.76681202282298,46.30452011125734,3.599314912118008,6.100905708848806,6.401571356143623,5.0406747585775955,5.732397693296557,5.03301468841873,8.11597407868669,759.0017006207877,1964.418406782445,2973.528213456972,0.019304990445087985,0.08758871898128195,16.20894329358143,d08.wav,disgust
