mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc_delta1_mean,mfcc_delta2_mean,mfcc_delta3_mean,mfcc_delta4_mean,mfcc_delta5_mean,mfcc_delta6_mean,mfcc_delta7_mean,mfcc_delta8_mean,mfcc_delta9_mean,mfcc_delta10_mean,mfcc_delta11_mean,mfcc_delta12_mean,mfcc_delta13_mean,mfcc_delta2_1_mean,mfcc_delta2_2_mean,mfcc_delta2_3_mean,mfcc_delta2_4_mean,mfcc_delta2_5_mean,mfcc_delta2_6_mean,mfcc_delta2_7_mean,mfcc_delta2_8_mean,mfcc_delta2_9_mean,mfcc_delta2_10_mean,mfcc_delta2_11_mean,mfcc_delta2_12_mean,mfcc_delta2_13_mean,pitch_mean,pitch_std,pitch_range,rms_mean,rms_std,rms_range,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,contrast7_mean,contrast1_std,contrast2_std,contrast3_std,contrast4_std,contrast5_std,contrast6_std,contrast7_std,f1_mean,f2_mean,f3_mean,jitter,shimmer,hnr,filename,label
-273.75027,120.77131,3.7016075,37.749794,11.33975,-41.272083,-31.583216,-2.99185,-26.66372,-10.886672,-10.419874,-11.087325,3.5171316,-1.9059644,-0.34764707,1.1251277,1.1236387,-0.16483879,0.15880263,1.1554259,0.1378403,0.16720729,0.593847,-0.01609162,0.23442894,0.30726776,-0.40811035,-0.45046854,0.58303195,-0.44027618,-0.011172757,0.9317806,0.19996834,0.28557947,0.42553082,0.0970923,-0.119707204,0.1861362,-0.33945626,192.63611431730735,98.76812692157539,439.69321848972,0.14413384,0.084142216,0.30196,0.05631214488636364,0.03533655705733932,1034.4829786245266,574.1288097430498,1085.8041040702467,478.8656993509348,2036.5056818181818,1236.7461892750941,0.00085975026,0.0022981286,30.15389397256621,21.166308204311658,26.91347411036555,23.00532436657979,29.834235209172398,33.96359302616289,52.95625206837602,4.8353528688049385,6.854142507180548,6.690367547975787,8.058847952633435,9.836509561514868,14.453692392336679,13.897864920947177,732.9727013134285,2034.6190189579868,2996.4530749173987,0.022810000478670916,0.10989281394530712,14.807369312139565,a11.wav,angry
-266.7497,120.550095,5.6517134,24.611929,-1.529396,-38.098797,-32.810497,-7.5987673,-27.805359,-8.175301,-7.7410817,-10.632914,-0.63629323,-0.37534675,-1.1997494,1.1437554,0.36373696,0.077607825,1.0430562,-0.21775363,0.7063628,0.05135863,0.09810116,-0.29156914,0.29694745,0.07212897,-2.2054784,-1.4888353,1.6275257,0.21263003,-0.079155385,1.0147479,-0.17909607,0.1717833,0.09553929,-0.104141,-0.23337431,0.19765706,-0.22645515,220.1429536577682,119.457057003608,439.5997037940754,0.149937,0.079387985,0.33670187,0.11575137867647059,0.1183369791745302,1370.4845617742196,1198.0568199260908,951.055596712829,613.6154529683107,2364.7748161764707,1769.5427933865699,0.0038826978,0.008825785,29.789056266845176,19.76112401161238,24.63630647745154,23.201021352686844,31.150912936017782,33.88736743249974,45.57892828778151,4.632445500964826,6.882483357394484,6.5585166700401585,6.991161332088629,11.594624734959991,15.69526081586561,14.899564027945054,821.1739109814777,1854.8729559007907,2917.4005985430917,0.026526268380932173,0.1138084280090273,13.31066509956391,a12.wav,angry
-325.68365,104.04026,12.760161,17.701622,-6.262226,-25.232887,-26.9064,-0.43775615,-21.543581,-11.248721,-9.764651,-10.41336,-4.7462335,-0.82371616,0.27243862,0.26233548,-0.09365179,0.12281236,-0.181426,-0.26337618,0.10394644,0.10058492,0.23214914,0.38065484,0.17069699,-0.122198224,-1.976737,-0.46464977,0.41359884,0.36023736,0.76029,0.6668146,-0.0048623444,-0.19535036,0.08140272,0.119141296,0.053801943,0.06778587,0.04775267,204.24579373250324,106.13472654310696,448.24060683794187,0.10351993,0.094549105,0.37308192,0.13651899857954544,0.13450976294650321,1480.2497582097517,1351.0744833724752,950.5316887618463,503.11425882534627,2319.815340909091,1845.8717199251648,0.0014383497,0.003856928,29.73079629403779,20.281619080970408,27.897649965144186,33.80049611495363,35.62700205705253,32.5313796288449,48.2212322942489,5.093805115601904,5.987129619083678,12.682359788183058,15.404173179100722,12.5008987238707,14.647943349574076,13.496126905781018,771.0658886111867,1750.7957722163135,2866.7510037516136,0.024038185730246485,0.10215279468485564,15.016605257380327,a13.wav,angry
-331.34607,86.40521,2.9136,27.910341,0.76421094,-29.629559,-26.51345,-2.3535755,-24.322392,-12.048857,-5.586529,-6.7318597,-4.2353134,0.38599786,-0.38361737,-0.24999599,0.23506248,0.20629175,-0.025594085,-0.08639834,-0.011015523,0.17661062,0.25407368,-0.155109,-0.008821599,0.28847462,-0.33455035,-0.09178607,0.07601401,-0.14507174,-0.20263137,0.078597985,0.23827119,0.19306305,-0.049602374,-0.091514066,0.12128668,0.14350522,-0.04457698,194.45181008098479,98.04560319805896,450.0,0.10362697,0.08075556,0.3224416,0.13845446510036497,0.15603590638714387,1557.9699090302456,1492.3447632690243,974.5208199274992,535.1238474255335,2511.8613138686133,1905.8068558252432,0.023808023,0.14271304,29.40533935524225,19.703456968765018,25.89277082327406,22.596728516709405,32.9109662427551,29.57972681126288,41.418470650004515,6.550168185352445,6.279094051052023,8.262467877738434,8.908630517064763,13.405209825334746,14.653371746138635,16.234695884243425,809.8430954445893,1921.5075147468917,2805.5255933312565,0.021937626274323434,0.11541348763416624,13.999326945611333,a14.wav,angry
-319.46017,86.97744,8.727662,28.32604,9.667772,-27.044691,-24.094648,-7.4963646,-29.14216,-15.128797,-10.415149,-8.7620735,-3.312088,-1.9563407,0.89660865,0.3225484,0.29115483,0.6247526,-0.41779378,-0.024140367,0.06784851,-0.22521475,-0.30647013,0.18791737,-0.08304149,-0.14492364,-1.4168043,-0.5150317,1.0462825,0.09328625,0.040745575,0.91177016,0.30087954,-0.05199288,0.27869463,-0.018452482,0.04235505,0.1205637,-0.1812122,203.09586795607996,106.15699996043377,443.07466617828214,0.09697915,0.07496287,0.3466033,0.11242055084745763,0.10448092691659269,1240.3050440067097,973.6628939482172,1080.3748565732542,591.1740029344961,2319.3193855932204,1614.9110249681105,0.00093540666,0.003376081,31.5488009351044,23.015453991071496,31.28179008174324,25.037138775193394,41.377562295544585,35.09746894372057,45.409156698181995,5.971384097185852,6.7863990139106845,11.231587031230882,9.356655584571683,14.371827063987311,15.477429037135153,14.38172696860468,661.8570545900092,1919.2537143086863,2832.8578646141286,0.0222219932847747,0.10396693887151466,16.23125759692576,a15.wav,angry
-345.12784,104.726875,23.871092,38.438927,4.214686,-23.623737,-22.13582,-8.803983,-26.648554,-9.112592,-9.254179,-13.698107,-0.00033542633,-0.6168398,1.2745659,-0.03028758,-0.3762104,0.6307502,-0.2597234,-0.05598709,-0.14196959,0.11214083,0.30673623,0.23646082,-0.17663574,0.29816416,-1.5273093,-1.4611393,0.98515487,0.49435768,-0.07267963,0.67514795,0.110832825,0.21179119,0.19497551,-0.048369102,0.03448618,0.0778404,-0.15826643,214.95336200979665,123.86245864901475,442.44415152853645,0.10129748,0.07304181,0.32068,0.1033203125,0.12539815434461987,1142.6441214218394,1217.0726602261352,817.3984017171415,523.6081400073467,1843.515625,1756.3512867673417,0.0023364914,0.008423124,30.741926705430043,20.4156243312383,28.247657680512066,29.147519780145124,36.39745262352631,32.09146129585024,42.078609754067685,4.887601028170976,7.4325746990863735,7.455369178523142,12.273391913613224,11.543086911581595,15.500439415684252,17.14391981690441,736.5668577741094,1873.6578704904387,2909.391601415688,0.0267662214523883,0.10030584490107027,16.450465659679583,d01.wav,disgust
-297.5297,137.76123,-6.821242,27.995892,5.9635067,-31.664547,-13.626156,-2.3411767,-30.358442,-1.338371,-3.9307942,-13.357674,2.9716907,1.0461283,0.82709503,-2.771917,-0.5193826,0.40944093,-0.5649941,0.8374093,0.8387824,0.7251023,-0.109564126,-0.45521468,0.040544398,0.13170715,-0.40337956,-0.8335563,0.39732316,-0.0088788755,0.008985268,0.3322553,-0.2504138,0.1748907,0.19405568,0.01834963,-0.0068233674,0.08045007,0.07355521,170.31242131415203,81.47413698755983,446.8603035024055,0.122628994,0.07131188,0.3128108,0.0823312782379518,0.0810924154861275,1057.7786758791617,931.8080111363282,797.7067214630771,403.41915228009213,1794.7100903614457,1364.5266777771071,0.0010096142,0.0037358988,30.67221587695383,21.277270074107776,27.320225949230075,25.43711989146676,29.086665437129692,41.46539626213532,43.14012573921138,4.118196875907322,5.982622611284078,8.12541836175847,6.886617099293568,6.617191197572578,14.690951348185939,16.94479450392112,714.5151411828045,1847.3802635890859,2834.332770424441,0.023081261051319888,0.0984784991759184,14.368200109429177,d02.wav,disgust
-295.3235,135.45569,1.8316711,47.012543,9.426204,-47.294483,-13.594421,-0.69002473,-39.96765,-5.112307,-4.8956614,-12.1740465,1.4331486,-4.783235,-3.7533088,3.2457154,4.280798,0.8923085,-0.35406765,0.20567445,0.56110364,-0.332297,-0.92695475,0.58554125,0.56764853,-0.49181035,-3.2620385,-0.7313851,1.4466221,-2.125711,-0.60358304,2.4271026,0.24606077,-0.07296624,0.85884917,0.19282898,0.09777807,0.18611228,-0.15954953,170.28561626895763,55.68507353102013,265.9091776843524,0.12657337,0.063933045,0.23016271,0.06796104029605263,0.05355064664906525,951.1096160670677,662.9373913130611,893.2527096826667,431.5176948944296,1776.5213815789473,1237.0195421710437,0.001705801,0.0073349574,30.153439253465475,22.232254395745702,27.002143642623544,23.057497493659763,28.060072899193823,39.16756979386872,47.843379487495504,4.938695652937633,5.200061220015805,8.301110204504589,8.267413234403318,11.052996615915037,18.98458203099661,18.036225226892768,816.9637863069288,2062.625180455162,3060.145907434047,0.020269286455915254,0.10857599925614582,15.7496348954592,d03.wav,disgust
-324.7962,89.90131,30.389376,51.51207,12.960578,-20.68848,-23.89987,-1.6290859,-30.544786,-10.748185,-6.9583015,-9.709595,-0.15073362,-1.7102907,-0.5928392,0.17611022,-0.4317525,0.80915296,0.92675936,0.6251255,0.6658289,0.107638024,-0.022039264,0.26938608,0.28318965,-0.50476706,-0.98249394,-0.45139116,0.31199685,-0.14129432,-0.194272,0.4911551,0.035126746,-0.28008294,0.37418735,0.17640814,-0.1671073,-0.02867898,-0.008832288,196.62639308300197,105.83180279161485,437.8880146815398,0.12114836,0.07980572,0.29795173,0.12310728092783506,0.11866971762855784,1477.7756939723404,1337.9222807010897,1131.3936851978006,653.3637992789646,2622.2615979381444,2013.1116831578859,0.0038147897,0.010584294,29.270466821451425,20.007646446379077,29.0589297663175,24.953403910722912,36.138946615761114,30.005000164331513,48.021962358307455,4.324356069170544,6.739018876576825,8.126806780049575,7.173472798739005,14.016844176269895,14.333299339364832,17.316586782108338,789.2769294956785,2044.5302272878305,3034.1101352732144,0.02861048084715414,0.094250281387872,15.239768663276728,d04.wav,disgust
-361.83084,136.47235,19.195934,15.57713,-7.500509,-23.043304,-10.85153,-6.821515,-27.051018,-6.659401,1.6274675,-8.546984,-3.801469,0.15100169,8.081321,0.10678235,-2.2711945,-0.42324162,-1.7478662,0.508356,-0.71434236,-0.4781666,-0.5609344,0.5914826,0.10356678,-0.43297946,-1.3891773,-2.299621,-0.14430249,0.6533929,0.431432,0.5651487,0.3203656,0.18245798,0.10507286,0.48137656,0.1767402,0.23709533,0.3347448,208.42363896828795,113.40963818040717,428.26599459221,0.09441182,0.077377506,0.32653683,0.08203125,0.10487591172005031,1013.6470913735977,1128.0288841653955,709.5082446189065,450.0576359310836,1599.2431640625,1574.1585798099584,0.0011087215,0.004810474,30.230363732896183,20.715627184358276,24.546740869156288,30.631267163592504,35.86843167778051,38.50122216101625,41.93673124735197,4.258672448054976,7.300799033785994,8.152290937827368,10.219013830839298,12.229756581206296,13.669814736721973,16.030916460535213,721.1437820193185,1694.1525394006571,2877.3261580021745,0.022249890789857486,0.089989727614726,15.903953571663445,d05.wav,disgust
-365.48096,113.43669,32.30651,36.65698,-1.535908,-28.662693,-15.206899,6.237384,-22.601076,-12.308551,-6.3988314,-10.319223,-0.21816194,-4.8065367,-1.8250755,2.6139174,0.89826787,-0.505478,0.9820324,0.8661953,-0.23831558,0.31515285,-0.42536515,-0.26261273,0.5883716,0.49641728,-1.971871,-0.031216193,-0.5616359,0.43968895,0.86192566,0.18086092,0.25379238,-0.26842743,-0.062384814,-0.1510845,0.23077269,0.13250685,0.012734505,181.60694211378274,112.10539643375049,450.0,0.09190428,0.07093944,0.2541739,0.10139973958333333,0.13043087724622598,1321.7528452218467,1367.513864178531,879.9822896897867,603.9316670331376,2245.810688405797,1896.24166622952,0.0018474528,0.0068568084,30.011579265343812,17.912431037526726,26.545799037629287,31.43539688276867,35.2619214106555,35.36436268855046,41.82228057854114,3.9399414170047473,6.263088820516928,10.491650386883244,11.065089092354475,14.087233099146859,17.68472904606639,19.258311312054918,802.4520707989087,1970.838061424804,3038.1881593223093,0.026917133838015056,0.09457146118813195,14.729614874576743,d06.wav,disgust
-281.65063,104.332954,15.516064,28.643661,7.4473987,-14.496007,-25.628881,0.105604805,-21.476694,-10.88226,-9.266286,-5.7635765,-0.6833876,-3.2041733,-8.196642,1.2934395,2.1669514,-0.08382872,1.6725377,-1.4706825,0.24821639,0.67141086,0.17404823,-0.6536933,0.3357198,-0.22894527,2.0140202,0.60308844,-0.90725774,-0.38874832,-0.8030794,-0.77669114,0.01067992,-0.07507893,-0.31473306,0.113635145,-0.040764004,-0.4255462,0.19574976,208.7656866161485,122.03229948223228,423.4161725507598,0.18184732,0.1128269,0.32611027,0.10007731119791667,0.13306705383554304,1315.946121809032,1395.702475563641,913.1995032090358,586.5927297816959,2180.6640625,1897.872526770081,0.0007255475,0.0027308043,30.535354179218857,22.57598607511507,23.054540159636247,20.52079260321475,29.8571112487373,31.877629378828317,47.06323747704757,7.140533737124489,7.398240236145418,7.791235729087279,7.2406725709253195,13.051088805176963,14.795282487625876,17.13805064755628,852.9957575963545,2046.7639632049481,3086.982833390769,0.016702420728911652,0.11166512344132386,16.2577387101584,d07.wav,disgust
-382.81473,108.84476,15.547477,32.129623,7.9429274,-22.297045,-15.455159,-2.9440536,-21.737991,-4.8377924,-2.6363568,-11.495876,1.803009,-1.1202855,-0.7651068,0.26809964,0.7123578,0.37131178,0.097888395,0.07199137,-0.044533834,0.6646393,0.55250853,-0.11471771,-0.12327378,0.17683992,-1.646079,-0.30613714,0.93152875,-0.057251096,-0.079307355,0.44919902,0.14843607,-0.010752589,0.2744206,-0.26609272,0.071958706,0.089708254,-0.18930152,173.10779057060776,86.11365971353113,450.0,0.07718624,0.0671117,0.26586387,0.0522367931547619,0.05839507725038753,801.0376036409737,710.8095415833849,812.1123005343377,510.97598176054015,1417.4107142857142,1352.5463307589469,0.02903084,0.16652834,30.23005723374077,18.899553098460157,27.034460392371944,27.405079943117645,31.74290397502403,36.68564568030377,43.488002941996925,4.678269413140331,6.076084267305785,10.566036549128198,10.507770224640929,10.273206725943856,15.538131954194432,15.450624310114613,759.0017006207877,1964.418406782445,2973.528213456972,0.019304990445087985,0.08758871898128195,16.20894329358143,d08.wav,disgust
