pitch_mean,mfcc8_mean,f1_mean,mfcc2_mean,hnr,flatness_mean,mfcc1_mean,pitch_std,mfcc_delta7_mean,contrast3_mean,mfcc_delta2_12_mean,mfcc12_mean,rms_mean,mfcc5_mean,mfcc10_mean,mfcc7_mean,contrast4_std,mfcc_delta2_6_mean,f2_mean,mfcc_delta4_mean,mfcc6_mean,mfcc_delta2_3_mean,mfcc_delta2_7_mean,mfcc_delta2_9_mean,zcr_mean,mfcc_delta2_13_mean,mfcc4_mean,shimmer,contrast1_mean,contrast6_std,contrast6_mean,jitter,mfcc_delta8_mean,rms_std,zcr_std,contrast2_mean,mfcc_delta9_mean,contrast3_std,contrast1_std,label,filename
197.72857736389045,4.4360633,732.9727013134285,114.90925,14.807369312139564,0.00019260292,-294.7071,124.14383488978942,-0.21371447,21.63631659366733,-0.019772135,-6.555091,0.14414272,16.805668,-1.5542668,-19.798986,5.475364042750892,-0.07936857,2034.6190189579868,0.072605334,-24.198847,-0.07643675,-0.12820753,0.0072407387,0.0232886337652439,0.013935055,34.905563,0.1098928139453071,33.039310225327135,5.320388939900011,18.508663352217408,0.0228100004786709,-0.06560085,0.10182457,0.0194636503171289,17.912251476200854,-0.030351695,7.295964632162295,5.2588228321023545,angry,a11.wav
247.67657629170597,4.8782806,821.1739109814777,111.06688,13.31066509956391,0.00213783,-280.25192,138.79885285783098,-0.0002772324,20.021830478413488,0.04045271,-3.839097,0.13803238,0.07666493,1.5816177,-21.62793,5.303144857934599,-0.00573711,1854.8729559007909,-0.013850781,-16.11813,-0.07391486,-0.009232414,-0.008618806,0.0383808400371287,0.032804515,23.419102,0.1138084280090273,31.490653221511607,4.522622399666105,18.283004914868798,0.0265262683809321,0.019515768,0.09264888,0.0415247506084688,16.875942469769193,0.022020679,6.781176803869905,4.535012221984413,angry,a12.wav
206.12445706028683,7.581871,771.0658886111867,134.25061,15.016605257380329,0.0014304193,-216.51782,100.91195819679174,0.031192075,21.502710170808104,0.16576669,-8.020281,0.18656324,-4.178548,-5.185901,-25.633678,5.572899557501521,0.5646429,1750.7957722163137,-0.12527789,-25.941147,0.2245959,0.149327,0.16071104,0.0426057798672566,0.06596001,19.094809,0.1021527946848556,30.80489425592377,4.228519720798707,18.88402443182522,0.0240381857302464,0.14529611,0.11704169,0.0197985991738439,19.50966523825118,0.13025928,5.605254636687147,4.139677227907162,angry,a13.wav
215.63162407835304,4.4387197,809.8430954445893,116.7475,13.999326945611331,0.0051107374,-231.30478,113.85609013319464,0.082821906,22.40574427333031,0.14079155,-2.1294448,0.16732855,3.4969344,-5.0576167,-26.574844,4.308537919651791,0.058585525,1921.507514746892,0.0019723505,-28.723925,0.29473835,0.11008433,0.06719966,0.0708715466485507,-0.021725357,28.671694,0.1154134876341662,30.30516798805154,4.6362374434487394,19.33995859445904,0.0219376262743234,0.012748591,0.108021624,0.0776210853826134,18.21398977162471,0.09224465,5.543843216877989,4.415211818046865,angry,a14.wav
198.93342410504945,-1.829689,661.8570545900092,120.24613,16.23125759692576,0.0016429523,-221.34927,100.23040071288146,0.04911453,24.412958270100788,0.06514481,-6.2668114,0.19257982,11.496677,-9.925784,-25.871254,4.5593735861703815,0.59948456,1919.2537143086863,0.027091252,-34.517776,0.6954109,0.21951814,0.26239428,0.0567813162076271,-0.077460736,31.487234,0.1039669388715146,31.078530445166525,4.3706309765773845,20.20090704390389,0.0222219932847747,0.041607656,0.1200051,0.0426122563515669,21.844767533726227,-0.17343135,5.495040694543637,4.622201944251698,angry,a15.wav
257.294071653314,3.0183594,736.5668577741094,113.4662,16.450465659679583,0.00051762967,-306.1262,142.05542033937783,-0.008294989,21.829459423397186,-0.0034601584,-5.375971,0.15688285,7.335803,-2.7404313,-14.552412,6.593065393010455,0.05642531,1873.6578704904389,-0.035262227,-17.374622,-0.1564759,0.03916008,0.020195365,0.0224039119525547,-0.0032709586,42.17278,0.1003058449010702,32.909823965033546,4.734104780164255,18.409744613724804,0.0267662214523883,-0.018080747,0.08880809,0.0182234652488988,17.8911556537567,-0.0003451048,6.244027535073667,4.107618268662707,disgust,d01.wav
247.7959498376085,6.8231635,714.5151411828045,143.40782,14.368200109429177,0.00017172609,-274.0599,144.0156330373761,0.023003569,20.579738988044397,0.028513353,-7.76392,0.19099438,11.104726,4.542565,-10.921211,4.796840684991762,0.08229015,1847.3802635890856,-0.0779961,-19.77652,-0.19133578,0.048613686,0.028924033,0.0236875952743902,0.004585647,27.09957,0.0984784991759184,32.14368211209003,4.751013250767667,19.54084998592451,0.0230812610513198,0.0053166132,0.09473023,0.0215788431533376,17.495392148821498,0.025766501,6.654158771138985,3.691882463604263,disgust,d02.wav
240.6655318237516,6.520884,816.9637863069288,112.474464,15.7496348954592,0.00015773563,-352.20203,135.94600085690624,-0.029285302,19.787212642735756,0.006738155,-2.6436653,0.119053386,12.37618,1.8690188,-1.4823694,5.006643142238308,0.13173358,2062.625180455162,-0.08388014,-18.916159,-0.2660189,0.11084961,0.06392329,0.019630225929054,-0.003214153,32.316353,0.1085759992561458,32.09114072518727,5.077639938827192,16.91072861070392,0.0202692864559152,-0.021192148,0.08142649,0.0229242126133276,17.177026196768637,0.006594519,6.737899120928531,4.242474087112909,disgust,d03.wav
227.37720023802177,10.226073,789.2769294956785,104.54271,15.239768663276728,0.00029385337,-293.99103,135.69952629473588,-0.08168441,22.1994630880935,-5.1860394e-07,-3.9201193,0.17573884,13.511988,-5.4127283,-16.152384,5.3218028198695535,0.042773064,2044.5302272878305,0.019520296,-17.912449,-0.16855161,0.022601625,0.018425532,0.015126026459854,-0.009939479,48.564713,0.094250281387872,32.42369811646758,4.335359874884667,18.32853046274926,0.0286104808471541,0.014306431,0.09609528,0.0143903166753978,17.14633908162318,0.03826353,7.326175334443861,3.886594762874153,disgust,d04.wav
247.02229410315965,3.525513,721.1437820193185,129.59206,15.903953571663443,0.0003985886,-303.74496,142.58971197502763,-0.3146473,18.97461206358595,-0.071773775,-4.9239273,0.15206903,-0.030917216,-1.0001398,-9.416571,6.733051859491964,0.16848458,1694.1525394006571,0.28648162,-14.530672,0.4049847,0.2152376,-0.0326017,0.022863643685567,-0.1317894,16.703516,0.089989727614726,32.14680869918855,5.056225623642654,18.84480939664353,0.0222498907898574,-0.04270774,0.10072829,0.0224507592363266,17.065165346314927,-0.0030025803,6.772467905995204,3.921246240642279,disgust,d05.wav
223.12645852665293,14.32251,802.4520707989087,118.12344,14.729614874576743,0.00035546906,-337.00143,132.74371124361372,-0.11218831,20.51463682641186,0.0302147,-3.797601,0.12906402,6.384405,-4.034178,-12.271273,6.108516444388426,0.049218472,1970.838061424804,-0.1065166,-20.559286,-0.26093638,0.033727244,0.055431757,0.0151508037860576,-0.0071555558,38.6972,0.0945714611881319,33.09556560212139,4.147420473941389,19.37606207484007,0.026917133838015,-0.12393748,0.06813988,0.0173720920024402,15.880844311868758,-0.06329719,6.160178367116233,4.853846493377156,disgust,d06.wav
277.5879514847646,7.104044,852.9957575963545,95.459206,16.2577387101584,0.00015784804,-322.08923,154.55569193683945,-0.01481636,19.22062335578424,0.016805146,-0.89046377,0.15935168,9.59164,-1.7878976,-10.897801,4.610223331966783,0.086459115,2046.763963204948,-0.022768011,-1.8952588,-0.22935721,0.053325478,0.02281939,0.0150275735294117,0.019376786,29.815594,0.1116651234413238,33.48517422449637,4.715955390013417,18.68163268490345,0.0167024207289116,-0.0165742,0.115812354,0.0171814895109038,16.783066880638028,-0.008047351,6.359385955750202,4.546064441848338,disgust,d07.wav
193.814597987215,6.850644,759.0017006207877,130.8514,16.20894329358143,8.487704e-05,-336.63693,109.59865382262784,0.028215412,20.168914693487704,0.0074370494,-7.934652,0.119683295,10.642562,-0.29710367,-8.42964,5.040674720627695,0.018047486,1964.418406782445,-0.00946348,-19.026722,-0.15044157,0.020866947,0.042031217,0.0205396569293478,-0.00027087633,31.124632,0.0875887189812819,32.43741159034135,5.032988358884102,18.76681986821052,0.0193049904450879,-0.0191782,0.06508676,0.0199746230846875,16.488451776548697,-0.043401036,6.40155276339982,3.5993225009549183,disgust,d08.wav
231.71431424748985,6.973528,764.2373342031808,113.07724,17.363294505451364,0.00045654929,-307.98074,141.36332388696883,-0.04411104,21.2096614482242,0.0027129585,-6.0333266,0.120542444,13.744503,1.3233088,-14.415371,4.779198442004567,0.052255765,1981.9919770661852,0.014500969,-19.736061,-0.09362899,0.05694833,0.034536377,0.0241427951388888,-0.005370299,34.21902,0.0933567967097356,32.95097889769402,5.1349842666970655,19.23586315430673,0.0201072410949564,-0.039123774,0.07217889,0.0206690331856497,18.122857614158136,-0.03336513,6.306197614727064,4.042939252546955,disgust,d09.wav
228.3209909044475,6.0266623,740.9966748810709,122.13295,17.563325402874675,0.00015477763,-309.1996,132.59855986638135,-0.016415503,22.703453879686847,0.0119057,-2.166192,0.15607342,11.960139,-1.4602648,-13.5003395,5.544359618127047,0.0359485,1828.201617360372,0.04516787,-21.491901,-0.13359538,0.04031937,0.049384024,0.0233205875880281,-0.0023853695,29.97593,0.0877300093205124,33.429136574603135,4.691486746826271,19.66918031595736,0.0189175987719838,-0.04095739,0.09279856,0.0209840095560341,17.951127797813204,-0.057205014,6.900740606483879,3.797397401986434,disgust,d10.wav
220.30631196692545,7.934105,679.4693238152934,123.29472,15.3192277451844,0.00015205165,-333.1024,138.90221464792,-0.0043852543,20.498964665619223,0.008216739,-3.4663608,0.11267537,13.533956,1.219488,-15.517213,5.227168992369279,0.07503421,1938.5380244445985,-0.008982743,-18.993511,-0.24012586,0.049471088,0.04242144,0.0178440638950892,0.004768789,38.41587,0.1182200352690814,32.340034077970564,4.646442418094147,18.64182063783526,0.0245353239638092,-0.028306296,0.059493795,0.0186615228306674,16.940457698284238,-0.013896108,6.558947771637211,3.95039561687931,disgust,d11.wav
274.1017156446766,3.1497288,825.8803229942612,111.80414,13.83457228531796,0.00044705218,-330.11725,146.10121299463506,0.03351691,19.263831729355168,-0.005651881,-1.6316096,0.11239035,6.35853,0.6613007,-18.36345,5.07165591953494,0.06992584,1852.0324950936467,-0.016565703,-13.815081,-0.15478341,0.072795555,0.044197384,0.0193249932650862,-0.0017197831,24.793554,0.1179603022716393,32.43959856897995,4.798053436330423,18.20738176411619,0.0256021610707785,0.00077004166,0.08060907,0.0195113667125419,15.99357271369153,0.008818933,6.010429287305168,4.2352972650002085,disgust,d12.wav
232.3840821810484,5.7942514,705.0392363068438,125.99594,15.964384678089791,0.00038254805,-305.14926,137.12480330350013,-0.026834909,20.376722870316566,-0.005391726,-3.8815577,0.13259955,6.630751,-1.1644936,-13.848621,5.396469745330053,0.058192335,1717.7744257731083,-0.0069887205,-19.004381,-0.12808421,0.061951432,0.024477646,0.0244857874293785,-0.0033849215,27.162905,0.1123331347075054,32.98267331301681,4.783413169416522,19.50551654752422,0.0196840443191402,-0.025932495,0.077185065,0.023320141111554,17.963036054505917,-0.0050421786,6.115258077148336,4.181881332943009,disgust,d13.wav
210.60148617346903,3.2431047,726.51227430641,122.11787,16.010627916137263,0.00031117143,-298.4602,108.21915077202728,0.0029563047,22.77540845656584,0.0024177036,-1.4298177,0.1384992,9.636718,-1.4862715,-15.121741,5.594916180713072,0.05357302,1872.0779683597284,-0.002284725,-13.01526,-0.11523599,0.03775954,0.00798271,0.0225651773174157,0.0014513155,25.33009,0.0930303559125621,33.18395386547036,4.741046491894648,19.221898800317238,0.0218401609900221,0.0061543016,0.075442255,0.0191168864713458,17.852276368116886,0.0039432826,6.926652958396692,4.330767316513283,disgust,d14.wav
199.15480287718333,4.571318,673.0183498218811,118.92909,17.047963227337497,0.0003834948,-289.76306,121.3878912808759,-0.01868216,23.227216672745303,-0.0120789725,-3.0492265,0.14901493,12.27123,-2.2022078,-18.843893,5.467621662976476,0.040493127,1889.8600897956808,-0.04798616,-19.990894,-0.039608683,0.02924885,0.018273793,0.0268092105263157,-0.019583933,35.168354,0.0859338868226426,31.9005051898517,4.403170430230132,20.479295478259505,0.0176257876981347,-0.01278218,0.07737316,0.0192608979177316,19.62969614013276,-0.0091909105,6.883292118549768,3.9834891678841218,disgust,d15.wav
221.88478506163275,1.8668991,767.0212137526498,111.137276,19.46932453951965,0.0011674732,-240.11998,60.280287892780485,-0.24951841,28.39753123157024,0.2644842,-11.770557,0.22308828,-2.9825606,-12.565863,-24.825937,8.31203155316134,0.57741654,1873.094353889082,-0.99765944,-27.494562,0.123584725,0.527851,0.43293342,0.0392971286525974,0.0400607,27.622976,0.0900290539606075,32.32079852051828,4.382829543418613,21.360161724316995,0.0187656977596163,0.2765713,0.11572067,0.0161936176783863,21.04301912490857,0.09294428,8.410099933147503,4.59579395078275,fearful,f01.wav
292.2265728235808,3.1150315,685.3818031248417,98.22715,19.86365488859277,0.0005164594,-300.25046,119.02595867542291,-0.042045485,24.325544972649112,0.0323524,-8.731918,0.1707579,8.170052,-2.64803,-22.632837,6.178617867295554,0.03802527,1817.1500185025704,0.007939825,-14.734297,-0.10915671,0.06009755,0.057597585,0.0291909271816037,0.022970505,17.589867,0.0862864558701101,33.42008210768852,6.1470117968149,20.980548541608805,0.0146858900123267,-0.054217022,0.11250542,0.0254780854807637,19.07621447656256,-0.034678377,8.270601221897646,3.760088495645777,fearful,f02.wav
297.7830940500637,9.314398,896.3027263101975,83.39666,21.644956086347463,0.0005217342,-353.08664,109.11480104567988,-0.06788745,22.36099872394401,-0.015375679,-5.4161096,0.13266912,7.7072315,-0.9278155,-10.8506775,7.151300825251663,0.067262724,2058.36634121478,0.061684877,-11.972282,-0.13585913,0.07372094,0.06122213,0.0235269036091549,0.00021828942,21.967653,0.0770129798340684,33.7939745239177,6.748854080156893,19.79742621700444,0.009757138449971,-0.004560754,0.10473553,0.0250597267015492,19.8304163137478,0.019251091,9.87437990146296,5.2413413689398025,fearful,f03.wav
235.90548093367795,1.1954873,800.9529043178433,104.007835,19.84835258796511,0.0016214969,-233.17278,22.37819465508236,-0.011421247,27.45686831544228,0.23060673,-22.523212,0.21169601,-4.004801,0.45017958,-34.87914,6.5625977467007,0.4810201,1827.1824847461116,0.61719275,-18.620337,-0.56795007,-0.1208032,0.23501085,0.0441781850961538,0.2067591,12.816752,0.0914014875017273,33.17711003616425,4.623737726104559,23.71720147151825,0.0170869246159527,0.28898907,0.10200959,0.0216517375779925,22.19982323761539,-0.17373098,6.073469120031478,4.16546049852102,fearful,f04.wav
238.1466602179856,2.5027401,729.7897127762814,107.09576,21.21819850153245,0.00091437687,-228.8036,10.020791324309052,-0.020509386,28.226869038980624,0.12692626,-12.462056,0.22502075,-4.585058,-6.9409323,-32.47891,6.306736620467847,0.16467634,1810.1815003487727,0.35915387,-23.531918,-0.19571975,0.027405528,0.17804612,0.0401767828525641,0.42419168,18.559713,0.0739162219160754,32.87266732419641,4.781225401408399,22.50657339700138,0.0151368218011426,0.20094168,0.09473954,0.0165332794866469,23.17449693898091,0.14223878,6.263154295147359,4.490578711901317,fearful,f05.wav
275.5525118698085,9.189393,970.3945181277688,80.952705,17.857145039227174,0.0009491484,-305.0246,133.19446769440904,0.17867276,20.470001752082005,-0.030620907,-2.2542727,0.11828934,5.428132,0.9653374,-19.730167,6.218462948331111,-0.007692287,2042.7802364782292,-0.08808196,-8.893735,0.012759225,-0.030172018,0.056648765,0.0206356956845238,-0.024433834,16.781153,0.0930669219180762,33.68315665197296,5.677189382388043,19.31172603635735,0.0218157746136857,0.06053266,0.088332936,0.0192329691224651,18.173138435508097,0.04054107,8.353437976789332,5.248920147163166,fearful,f06.wav
259.4323917083973,9.061254,776.1673428663463,91.39284,18.12364509862226,0.00075104664,-310.53238,119.35790406024805,-0.038585223,21.07445238593188,-0.016337587,-4.6082163,0.14140332,6.19482,0.98719686,-19.754839,5.959284149205203,0.060511068,1949.643330686264,-0.01152614,-15.843595,-0.058079343,0.04897951,0.01868176,0.0221887099004424,-0.033647817,25.799158,0.0797332276257541,33.9364831882612,5.342921855116794,19.779622771447624,0.0207458143872587,-0.02539755,0.100178204,0.019164615956316,17.215321517871306,-0.02790925,7.444544072013744,5.459046866559412,fearful,f07.wav
249.23620496577917,7.5744724,841.9769358130889,84.799164,16.171572492748258,0.0013446534,-284.04962,100.76571953677434,-0.0149883665,23.038244842298585,0.03383323,-6.8065953,0.14574105,3.2479203,-2.0837846,-24.444786,5.498754433292522,0.054914113,2054.467901845237,0.001236631,-7.6891046,-0.063512616,0.06047173,-0.01264495,0.0273917776639344,-0.012188219,26.76771,0.1113270466326201,32.30199674934617,5.082257822909246,19.42079979999096,0.0243533317853808,0.030131636,0.09025029,0.0250695971619091,18.24914285789874,0.049862117,7.9449435441200675,4.258026790578238,fearful,f08.wav
237.66700775072985,2.827585,802.8165728532454,96.34244,18.05318205144164,0.0007733111,-279.5005,93.07232040606117,-0.0014931475,22.63640888036044,0.010532979,-6.360591,0.16743977,7.4546413,-0.17639676,-23.851303,5.49224859949135,0.00070134434,1891.2153337481575,0.03753688,-9.28087,-0.076221064,0.017379435,0.0032312525,0.0228999803046218,0.022694957,18.291853,0.0821378135815674,32.85763130613659,5.646467686703664,20.798419930367796,0.0244622990870837,0.0017171426,0.11990117,0.0205529366828491,19.02949128268636,0.017302793,6.962635175340067,4.180894284624423,fearful,f09.wav
207.13517184685463,-1.9613363,642.7075896606522,123.53355,22.264379422795077,0.00015378754,-213.93114,9.342253387844911,-0.13261712,32.596353901579995,0.11028013,-8.671856,0.32794267,7.0084753,-7.646679,-26.397259,6.488953908955444,0.5934284,1779.3585044405188,0.5021943,-35.861095,0.13441667,0.26930684,0.74398553,0.0437180091594827,0.023835912,23.95182,0.0729177760131334,31.947460707930667,5.776529806931941,23.130812145170527,0.0093747141312406,0.921788,0.10598965,0.0132740846435751,25.405557151446217,0.31287125,7.389813964050168,5.05038107911771,fearful,f10.wav
243.3162460344749,8.478912,926.098447367307,100.69786,16.293922128670573,0.0011410298,-300.593,115.58636370632082,-0.054505244,21.1703593152674,0.009187425,-5.6394243,0.123274855,7.892342,4.0765038,-20.715296,6.221747268524973,0.026860852,1994.283159297305,0.0249024,-13.177685,-0.11923855,0.026490834,0.055186894,0.0258825231481481,-0.011654579,20.44591,0.0932429486126835,33.42338306211904,5.621881381647253,19.660829263052356,0.0261504778760476,0.0065335026,0.08004398,0.0251713774734761,18.170563005281817,0.0022059546,6.410940801567749,4.714512511625708,fearful,f11.wav
218.05194045418784,5.2754974,767.4971973885689,115.72441,15.393262477285004,0.0010719241,-267.4975,117.2088354110406,0.016469399,21.981273416909115,-0.05363257,-2.9497564,0.14819467,15.658424,-1.8789963,-23.754776,5.27008464000715,0.06663159,1867.868162207988,-0.103647605,-19.595629,0.047655378,0.09099023,-0.04123552,0.0283274406934306,-0.036356885,30.768896,0.1016310502401409,32.4976368892519,4.797129327590044,19.76163200130104,0.0233642461216047,-0.083195694,0.07471363,0.0199852940693888,18.715063600640875,-0.040656988,6.251300384688328,4.112462478422434,fearful,f12.wav
196.65829026686325,8.310808,801.2881681515327,129.34634,16.473480803704128,0.0015533674,-209.98358,74.98117316013796,-0.06332237,23.84241834297989,0.20147783,-4.20556,0.22092198,5.1862903,-3.9680755,-27.777954,7.057107633527008,0.85802424,1952.0380122610363,-0.24414092,-29.52526,1.4602753,0.40462634,0.2509721,0.039638671875,-0.10017423,23.97031,0.1115700588764304,30.651121219368807,5.408619779664398,19.613414196665005,0.0273077210592864,0.5944243,0.11696287,0.0174743819055134,20.211413401336607,-0.41754523,6.226929279312177,4.981916149937237,fearful,f13.wav
210.21102469941945,7.8887005,800.7306774305315,104.36517,19.385821499288035,0.0007759212,-251.81627,84.7696040529162,0.057196293,23.910628117353816,-0.011920216,-4.6609535,0.19368726,7.9934664,-4.9284005,-19.116055,5.380624304768453,0.31607425,1954.7098104948705,0.054716744,-21.242714,0.77024823,0.13954715,0.2361334,0.03540625,0.05339048,21.232082,0.0758671971314228,33.407940195668765,5.539053203154969,21.188912644376398,0.0133842906748491,0.043367933,0.1256951,0.0237843488762009,22.630114906281623,0.001793312,7.206639516744464,5.141235518859563,fearful,f14.wav
196.6945093871593,5.6051793,716.6258716991963,122.203316,18.016533572699228,0.00095392537,-242.98163,58.20160358770833,-0.10248378,24.844763589056065,0.051809985,-7.143845,0.21104653,10.853563,-7.7396193,-28.02027,5.619875361192468,0.24102245,1804.4184212234036,-0.4675232,-26.60417,0.266942,0.039067272,0.225836,0.0382782907196969,-0.023015983,22.138678,0.1059551130102432,32.24498087031213,4.880472711312854,21.42104070864022,0.0182764763837522,0.082434915,0.10356884,0.0260274738066521,22.239095414041987,0.1430231,6.247453810113403,4.217812305955677,fearful,f15.wav
272.3278843050527,1.7852025,777.5468941140929,110.72589,17.619769106187057,0.0008280693,-263.2369,114.38861173761278,-0.13283445,25.664014913539766,0.117230535,-2.1327646,0.17969233,16.970753,-10.041935,-24.962858,6.158163473970802,0.2588353,1812.8949610185057,0.13046925,-30.66979,0.1577587,0.1690115,0.16014697,0.0316778273809523,-0.017593652,27.969835,0.0939324863513407,32.440044093045735,6.084883392879931,20.76444144648257,0.0166905835620534,-0.04112924,0.09822899,0.0198184674949376,19.03073637220966,-0.0069174767,8.86918927514197,4.330643020222095,happy,h01.wav
