pitch_mean,mfcc8_mean,f1_mean,mfcc2_mean,hnr,flatness_mean,mfcc1_mean,pitch_std,mfcc_delta7_mean,contrast3_mean,mfcc_delta2_12_mean,mfcc12_mean,rms_mean,mfcc5_mean,mfcc10_mean,mfcc7_mean,contrast4_std,mfcc_delta2_6_mean,f2_mean,mfcc_delta4_mean,mfcc6_mean,mfcc_delta2_3_mean,mfcc_delta2_7_mean,mfcc_delta2_9_mean,zcr_mean,mfcc_delta2_13_mean,mfcc4_mean,shimmer,contrast1_mean,contrast6_std,contrast6_mean,jitter,label,filename
209.56208684945491,-18.157242,907.2770311121772,84.9267,9.456614429951042,0.01936779,-158.70068,49.38628852450534,-0.40664122,20.52944117626101,0.08910812,-0.47028106,0.121626414,-12.408154,-1.5399992,-33.329315,4.716546933005835,0.34024492,1914.3302330680408,-2.0019736,-17.353966,-0.16930364,0.0041718874,0.098108254,0.1115672831632653,0.2376973,5.7485843,0.1313829897087828,31.471797354121065,2.9658129432601754,19.81350193341183,0.0349107514506499,happy,03-01-03-02-01-01-01.wav
224.20940809250956,-27.220255,919.6615169817568,86.639084,11.501574113478508,0.014583716,-173.6683,78.07896957005813,-0.15290837,22.502192437361188,-0.10250699,0.48186502,0.116138466,-10.238006,4.0294027,-24.836758,4.303516590045153,0.82245755,1832.1492297648388,-1.8131502,-20.278473,0.37774923,-0.12226436,0.37652597,0.1074617346938775,0.29138085,10.316698,0.1194857431676992,31.592694840043897,4.754626958216646,22.022568157297155,0.0283179144571445,happy,03-01-03-02-01-02-01.wav
187.4004653787852,-31.62697,984.7811383152768,69.54781,8.349500307063122,0.018804694,-119.79694,74.57214618389374,-0.2357376,22.264921316132305,-0.17823316,5.0292172,0.17414723,-11.622662,3.2251244,-22.577673,4.352617563864466,0.39716038,1933.1331768196576,-0.91060394,-17.27999,0.3478147,-0.38731053,0.53529406,0.158963563012295,-0.011457032,10.329036,0.1182925294560097,34.31251164773794,3.970221236448024,22.264186869857163,0.0257691105952925,happy,03-01-03-02-02-01-01.wav
180.9721258843589,-30.855556,946.1138015277816,74.04506,8.503032607608347,0.016762655,-141.44711,69.65297770823534,-0.24922776,21.88141059418097,-0.13967742,4.2339864,0.14814173,-13.224957,-0.35803497,-24.994017,4.026531488723187,0.5546273,1956.854911849684,-0.9286051,-15.379597,0.5009937,-0.3536863,0.6429308,0.1455638447745901,0.005896488,6.0998006,0.1346828433432313,36.07590785323921,3.783004925601484,22.168222838794502,0.0236632604206647,happy,03-01-03-02-02-02-01.wav
126.80455017971742,-24.948914,916.8168048434176,105.790085,10.332845336204768,0.012946578,-185.03648,22.529785668148644,-0.012625388,20.293269278218904,-0.2059787,-0.9189215,0.10406307,-2.983818,-7.1932077,-15.945287,3.3232808792444404,0.26212198,1955.8262167737928,-1.4056778,-4.4402246,0.4280407,0.12894472,0.051470824,0.1008213588169642,0.2540198,32.965275,0.1254646365072769,31.538983690030857,3.942774188552181,22.27182485969232,0.0300522561392149,sad,03-01-04-01-01-01-01.wav
109.3972860729672,-23.58364,898.2021038315993,109.72305,9.59360447105813,0.024470435,-166.36719,21.209592322450742,0.22613676,21.74094420471228,-0.018297754,-1.8122218,0.1140379,-5.951604,-3.6359794,-14.352956,4.00841222849747,0.7134132,1961.7118296769372,-1.9913762,-2.294101,0.11826698,-0.17285609,0.1531973,0.0973757480053191,0.17218496,37.197575,0.1322681894883856,30.515085859626907,4.183858406256891,20.873062737024892,0.0194848168266548,sad,03-01-04-01-01-02-01.wav
107.9800577773271,-28.545702,939.3906610241768,112.71595,9.077137792820658,0.01297362,-150.01729,19.587598412218387,0.5809406,21.151748717778272,-0.44104695,-1.1908251,0.13502909,-5.383117,-1.3955082,-17.007624,2.748431225193918,0.4014218,1969.9288514797656,-1.2983351,-3.9577153,1.0895766,-0.66424495,0.1986414,0.1100225033967391,0.022763418,36.873207,0.1088972847246732,30.923659408793117,4.009369366104335,21.537186513062903,0.0308010453216236,sad,03-01-04-01-02-01-01.wav
112.31780621618825,-30.154446,889.0363759182213,105.40996,8.274818857691578,0.01310138,-149.87321,21.748894277328517,0.077773504,22.757135689735705,-0.42547506,1.2237272,0.14791451,-7.2111354,-6.4995694,-13.779667,4.899030200637691,0.9041782,1975.5452713226057,-1.6001556,2.2837787,0.565773,-0.50017005,0.501935,0.1278211805555555,0.07467722,40.239204,0.1187873842609008,31.231771211689804,4.76458461753493,22.07401545821588,0.0305195484969,sad,03-01-04-01-02-02-01.wav
124.42045867211893,-26.115726,922.082530166114,106.685814,11.229957823026666,0.02177581,-162.99548,19.970872317726126,-0.016583025,21.7120803780286,-0.27000868,-0.77331907,0.14103912,-6.7133975,-6.0611906,-17.667011,3.788454679792238,0.38660985,1978.7213487308188,-1.7270689,-5.5407248,0.29664665,0.12599055,-0.029890826,0.1059308733258928,0.28173774,35.304787,0.1119479230100303,32.43851441868322,3.867374246674437,21.534661505915228,0.0276133897871517,sad,03-01-04-02-01-01-01.wav
147.1301266219393,-31.151484,926.43183227186,95.8847,11.590640824432018,0.017811157,-190.1833,33.80524307290255,0.57648367,21.01563478992794,-0.1431106,5.198068,0.10903744,-4.319815,-0.804782,-19.713425,4.359581455071419,0.92641526,2007.3707578380863,-1.4603124,-15.743699,0.53104407,-0.3019502,0.21941552,0.10580078125,0.188254,23.607237,0.1329423990545282,33.965562305896626,4.559662181632869,22.20778097881781,0.0273269714523142,sad,03-01-04-02-01-02-01.wav
141.30519842833303,-38.396713,891.5051777105606,90.73993,9.539833588249849,0.015352521,-157.42673,31.627667128564525,0.024881575,23.2789447697708,-0.16412885,3.8915145,0.13571502,-7.091613,-2.041321,-19.152456,3.154230739977991,0.92767483,1928.1014754920864,-0.71703804,-13.346456,0.37712273,-0.7205462,0.27432534,0.1323061342592592,0.07575043,29.06296,0.105136364449939,34.68105430228275,5.398508708314211,23.51866092297477,0.0275772471275438,sad,03-01-04-02-02-01-01.wav
149.5970345010551,-33.972378,898.764088023384,82.7527,8.358226317596374,0.018708551,-120.651474,46.67613932229038,-0.101733334,22.19737644362029,-0.46965614,3.5428941,0.17660372,-9.532091,-0.665802,-22.766119,3.5214289880010097,0.64828175,1945.8952475766068,-1.1298044,-12.465088,0.26767153,-0.6700102,0.2931282,0.1439644949776785,-0.0067788023,24.219452,0.1560802323623862,33.7211143329542,4.654844315891187,23.05674520402985,0.0259800222747326,sad,03-01-04-02-02-02-01.wav
159.22943755389633,-18.291262,1012.2424836755628,69.927925,7.307525050972022,0.03699844,-164.05898,47.56218800660744,0.4716712,20.255984155767077,-0.10520236,2.2731109,0.106418036,-14.081761,1.3520772,-4.4571996,3.5810591460334185,0.73362035,2073.847310279147,-1.6510906,-8.589758,-0.04544947,-0.27896565,0.704609,0.1504865373883928,0.3426551,18.809633,0.110611097108322,26.907220820437136,4.926661648196914,20.93988766236228,0.0338293360477682,angry,03-01-05-01-01-01-01.wav
205.72806412315109,-21.632496,892.9707287075137,61.058693,6.84598615509278,0.039065912,-122.08042,81.16343376835785,-0.28107712,20.19377731307219,-0.04841815,-1.9026852,0.15205152,-18.642784,-6.545947,-18.579609,3.476875642293704,0.701976,1892.0042293303736,-1.040047,-7.40893,-0.392797,0.0033106061,0.42758405,0.1558097464139344,0.44227365,13.536913,0.1245092033162475,28.560130534487094,4.081335994541944,20.137522821294542,0.0279887143667941,angry,03-01-05-01-01-02-01.wav
168.04013587810402,-27.836304,952.7664126286386,78.50826,5.841921170323145,0.027380014,-127.4219,70.91765675386625,0.511645,21.005601522657347,-0.14594972,-0.22171748,0.14827819,-13.731265,-6.179899,-16.728819,3.0245857838353074,0.3529459,1943.032795998535,-1.2415707,-9.049137,0.6895499,-0.6566059,0.36889496,0.165740966796875,0.26876548,20.356173,0.142100574008457,33.39652137410917,4.133323474532939,20.842080562373194,0.0285628387272428,angry,03-01-05-01-02-01-01.wav
201.40069964897916,-29.865114,952.0269393116608,71.429115,6.463051054774898,0.027300145,-152.42894,112.76356445763216,0.7687272,21.47369226988005,0.020747598,3.7180192,0.12895893,-15.451529,-3.5821037,-13.565017,4.533759340377925,0.78668565,1929.3953818715088,-0.85646117,-8.419951,0.4851208,-0.787282,0.26528636,0.1820490056818181,0.28799915,16.251043,0.1288013579255773,33.292765929734074,5.067768619221875,23.155507914298468,0.0252989767449847,angry,03-01-05-01-02-02-01.wav
328.63014466969275,-19.200176,988.5845740159956,29.834225,9.244590671823095,0.041288294,-130.2068,68.06046420276394,-0.38114488,22.579461469147564,0.1783479,-8.622632,0.13877685,-29.743101,-8.854252,-29.802042,4.525126379973514,0.17790878,1975.5441527942933,-1.0738995,-13.64416,0.29967493,0.17308174,0.3245979,0.1665349082341269,0.21943031,-8.654986,0.121907256960514,16.26688114479094,3.0346489703302773,19.096264600110437,0.0213368037309756,angry,03-01-05-02-01-01-01.wav
265.75398405513823,-19.06492,1046.6370634876637,39.885937,10.743433629794948,0.036339495,-152.03706,43.62285931392489,0.24267626,23.476938866897267,0.03899019,-2.9443884,0.1225799,-23.19208,-6.902348,-12.647104,5.4346676235390685,0.5187571,1988.286828501568,-0.9258092,-14.679469,0.057636846,0.09209695,0.23772216,0.1615773670708955,0.075029455,0.021004578,0.0991207279134603,23.299876746456547,3.268533140757317,19.294695199774573,0.0224641642080545,angry,03-01-05-02-01-02-01.wav
216.9510497793108,-19.797718,1090.6797039654116,33.63871,7.863349333398444,0.046204813,-149.00189,81.69429307256833,0.5985767,19.70099607892969,-0.017146826,1.7450535,0.12156707,-23.485043,-1.3472178,-12.484751,5.064292154929415,0.30352935,2039.314257142223,-0.5533198,-13.2636795,0.13760798,-0.40458468,0.13841936,0.2291107177734375,-0.14673978,2.4541488,0.1413020278107444,22.27480738580246,4.602303373880855,20.14971126297881,0.0259670456139473,angry,03-01-05-02-02-01-01.wav
334.497547413407,-21.36399,1030.5255443141132,23.181896,9.120773242931616,0.03299579,-111.61588,89.74572320440862,-0.15661861,21.91702968211104,0.070173666,-6.475111,0.1764953,-23.814796,-0.19953175,-29.65327,5.233070075209813,-0.047823172,1963.767838306946,-0.9182125,-22.874537,0.14775042,-0.2726623,0.21242943,0.2048273859797297,-0.06315556,-10.219916,0.1160965221358233,18.75791044308219,3.055373379278856,19.569380759731665,0.0210409961922232,angry,03-01-05-02-02-02-01.wav
147.59678653241744,-30.546442,784.2590739355554,95.905334,11.477032553841491,0.015382612,-155.44862,18.342117286223964,-0.03337101,22.289005917967295,-0.23076752,4.9212694,0.12916522,-3.6764438,-8.466301,-15.882385,3.460614218308512,-0.2002361,1861.9151840230052,-1.5686827,-9.877172,0.1907147,-0.08319286,0.00272421,0.099404296875,0.077495545,26.970173,0.1207626375693883,32.208145195427505,4.376755245882085,23.07338939485824,0.0267744454366586,fearful,03-01-06-01-01-01-01.wav
191.40088632949875,-36.011074,872.9185155690489,93.846794,9.285604546733966,0.014725477,-108.318565,89.3743402301689,0.31237257,21.986974948856982,-0.23698886,2.5854163,0.21879926,-7.9136662,-6.2454987,-25.46569,4.448347059761277,0.32852393,1813.8599172639117,-1.3937173,-14.8459835,0.38060156,0.056206226,0.13224629,0.106914813701923,0.30755824,21.90213,0.1406849671237333,32.135941716193614,4.448146093437525,22.72351786223426,0.0271981891399641,fearful,03-01-06-01-01-02-01.wav
133.67623576662237,-24.747862,935.468596169732,93.66455,9.196986230055243,0.015990013,-118.30325,58.35339231326543,-0.27540907,21.27501024744919,-0.40419558,2.546574,0.17859752,0.5053383,-1.316279,-18.818531,4.263892617970639,0.5285841,1974.7757264189725,0.058783814,-5.5252523,0.10831087,-0.5139209,0.40789562,0.1162213264627659,0.3370001,29.869875,0.1193262153860872,31.00422602959205,3.697852015846542,21.952555633938506,0.0307299607965934,fearful,03-01-06-01-02-01-01.wav
129.69289442208262,-25.794361,872.6755541937808,85.23399,9.778420566240731,0.025275674,-125.512985,33.8218480239581,0.007779329,20.496888258324105,-0.4193706,-1.9016858,0.16112472,-3.669746,-4.320748,-20.164938,3.854522170695612,0.36360338,1878.3715650967565,0.10265983,-4.1619697,0.0442337,-0.3123996,0.28311887,0.1504358362268518,0.04249417,29.197826,0.1071583646485942,31.90562141645169,3.0790457029809053,21.66845157973713,0.0221026757809322,fearful,03-01-06-01-02-02-01.wav
240.89873518363,-16.847813,1020.9525034307928,41.66974,10.688951368951646,0.07513115,-214.77205,111.24019046848149,0.062246256,19.66400672339282,-0.20537274,1.1071216,0.09066516,-4.752464,1.8834728,-14.270074,4.726705969431697,0.4318407,1937.532379059426,-0.22302786,-4.953074,0.17616405,0.23801757,0.061205912,0.2057123293821839,0.2408068,9.360303,0.1137100866298659,20.807676786237963,3.5479557297855413,19.40441242161143,0.0251142312423811,fearful,03-01-06-02-01-01-01.wav
256.6953241820718,-26.343966,974.170501378116,55.88306,14.94211934569244,0.023761801,-208.72618,68.28666164071811,-0.058181845,23.656961295003125,-0.34669763,-6.6621737,0.08958094,-5.27851,-7.2388306,-25.53783,5.014231009722003,0.10687491,1874.6800287061271,-0.5342482,-12.349381,0.29710332,0.29553142,0.115280226,0.1176831794507575,0.10732425,-0.115833096,0.0957683194796424,20.379999248776823,3.482755464703489,19.683638201470263,0.0267552719313114,fearful,03-01-06-02-01-02-01.wav
259.4118129561001,-27.458368,1069.3640875103958,35.85535,10.453963022210491,0.025963875,-146.12955,37.81557860704523,0.10582599,22.173865805172905,-0.12914674,-8.1283865,0.13769135,-23.954588,-7.5196114,-29.848509,5.041390717847439,0.15816608,2008.4908034755945,-0.009789986,-17.936583,0.42417258,-0.07668009,0.21576613,0.1670607182017544,0.1548849,-4.974911,0.1249102142438309,20.14712023208069,3.752171757105141,19.46766259786301,0.0208059514229411,fearful,03-01-06-02-02-01-01.wav
253.87678200066208,-22.331163,958.3347543343742,48.795464,11.969627822732678,0.023357082,-161.49973,39.67902366908709,0.090853825,23.8786495799258,-0.014699169,-9.375122,0.12026312,-14.463616,1.9490373,-26.526066,4.97000892765808,-0.016177705,1855.8837401756325,-0.6960629,-14.706782,0.60991734,-0.3914661,0.43536997,0.1495274135044642,0.15724142,-0.8151633,0.1153076011852042,25.43021026668553,3.3975365723904964,19.454364189753928,0.0216971295044608,fearful,03-01-06-02-02-02-01.wav
149.94054432591352,-23.019726,934.2685353700784,89.61497,8.373301479406416,0.027744656,-144.4315,58.01845773948588,-0.01833725,21.15216125442645,-0.19432734,-1.7568301,0.16914454,-1.3291651,0.34982845,-14.637302,4.291729728430943,0.7142799,1945.5584294302791,-1.8417616,-10.045826,0.12882647,-0.07671658,0.03234149,0.1287730823863636,0.30891567,17.632963,0.1212513217045992,28.927097484320228,2.862285437389947,19.246473987417005,0.03522120703439,disgust,03-01-07-01-01-01-01.wav
160.34738228238615,-21.626871,911.1209046029296,81.15469,8.31275453556843,0.035364006,-167.86282,63.842213270414845,-0.32693133,19.370867475463744,-0.35633925,-4.165945,0.11732239,1.4813737,1.8523239,-15.427871,3.3818139362172728,0.6990504,1910.6794311428432,-1.400114,-11.569567,0.28330547,0.022963839,0.4220113,0.1479740466101695,0.25831917,6.853459,0.0989819372593408,27.754246852526474,2.7049250081102683,19.16563684843405,0.0284519768509571,disgust,03-01-07-01-01-02-01.wav
122.78115031983424,-16.379316,900.2572186941949,89.87798,8.503531797739573,0.02298406,-150.60757,43.86591850875182,0.015281177,19.929444717298345,-0.4012168,-0.8958494,0.15369631,-4.9774003,-4.424577,-27.682743,3.330523798723777,0.21598555,1896.5546393324823,-0.24344411,2.1086664,0.47280687,-0.020776987,0.12827912,0.1532021799395161,0.103245415,22.792955,0.1184693162575466,31.975142606046347,3.780444261801463,19.87372288554844,0.0269548567739864,disgust,03-01-07-01-02-01-01.wav
131.38900220204044,-16.26736,979.784202401162,88.2416,8.793146711953353,0.025770059,-136.64146,34.76921908019852,-0.26578027,20.06885974402346,-0.3813668,-1.6247528,0.1605462,-5.7504315,-0.63320696,-26.20109,3.332614129695478,0.18950462,1992.682348822325,0.6158181,1.1682527,0.39449614,-0.17295177,0.35348752,0.1630772181919642,0.07950079,15.851868,0.1104809776532444,31.62254570534865,3.392515467111908,19.928021673706976,0.024356097649406,disgust,03-01-07-01-02-02-01.wav
248.76280629047585,-21.539806,852.3580070863392,59.411594,11.22539472393151,0.032148164,-200.25479,86.01759293436065,-0.08312132,21.056037139370734,-0.11885079,-10.302331,0.10983478,-11.475648,-7.921466,-31.200424,5.579132213716887,0.25952607,1761.305732909579,-1.6078604,-9.404809,0.671123,0.30857232,0.04723552,0.1515251608455882,-0.013036795,-14.5241,0.1089437987101211,26.56123904725793,3.0264029411885707,18.23570882705318,0.0246013239609459,disgust,03-01-07-02-01-01-01.wav
255.50694724313803,-16.066645,930.313277654714,61.471004,10.562524347837172,0.025994603,-148.72867,87.68426054491256,0.14332698,21.86638792144296,0.19811425,-13.101421,0.16628799,-20.787382,-12.57734,-39.214195,4.529778266576031,0.39243743,1872.6423338551087,-1.3571091,-18.520731,0.38117942,0.41490605,0.26700664,0.1409870016163793,0.059405684,-3.2902455,0.1110362932500666,30.09956201558797,3.0451581257279385,18.700275554933494,0.0272486883005161,disgust,03-01-07-02-01-02-01.wav
194.93231921728656,-9.999444,852.7564889102364,51.48135,8.85328883263243,0.02734047,-178.57133,68.48846700903798,-0.080720834,20.02662233348513,-0.20935425,-11.806633,0.120440885,-10.660002,-15.37473,-41.243282,4.747559103325725,0.32243156,1766.8294378130215,-0.75850797,-8.441774,0.1464108,-0.344401,0.35242113,0.1932333669354838,-0.18625918,-11.376031,0.1062560008717621,30.648880743284543,2.7901341195445344,19.094432828151973,0.0194620832990882,disgust,03-01-07-02-02-01-01.wav
209.36459693090123,-17.373226,855.1268448748626,68.9836,8.186638813850502,0.032471094,-175.4728,88.57720738779122,-0.38156664,20.099295236655166,-0.20671557,-10.695741,0.12024677,-11.382006,-12.698632,-38.59016,4.03298384130694,0.36069146,1821.7994051798205,-0.9631234,-12.422175,0.221435,-0.27235636,0.4584034,0.1699493838028169,0.005790284,-2.9195874,0.1298281777742869,31.66988486527076,2.792233357239104,19.23205736346471,0.0266320075840932,disgust,03-01-07-02-02-02-01.wav
151.8109831283625,-21.731956,916.9986880037876,105.69238,7.97153462381258,0.015968721,-164.10135,32.34457745953441,0.31612194,19.08478192617524,-0.15795285,0.64493364,0.120403215,-4.696009,-0.70613575,-19.480057,3.616601814541981,1.0877479,1938.5407808371683,-2.372956,-12.054947,0.4016407,-0.14993668,0.38670844,0.092806729403409,0.3775868,24.17036,0.1442897125362879,31.88147436532846,3.4157786729770736,20.36715544261152,0.0379067646628498,surprised,03-01-08-01-01-01-01.wav
127.27423094860482,-24.166094,946.623845617481,111.793335,7.114240342826812,0.01458905,-148.83464,13.95086743580722,0.13233604,20.38365076801688,-0.23045357,4.854863,0.13644375,-2.5824986,-0.13666306,-21.098373,2.786500911002282,0.484227,1953.362922874143,-3.4722722,-11.99212,-0.19161347,-0.33149529,0.3798682,0.0952023237179487,0.19153517,31.670858,0.1643752363037608,31.236708052688616,3.596676773041454,22.31973543532048,0.0303827211950073,surprised,03-01-08-01-01-02-01.wav
